frame,car.Location.X,car.Location.Y,car.Location.Z,car.LinearVelocity.X,car.LinearVelocity.Y,car.LinearVelocity.Z,car.Quaternion.X,car.Quaternion.Y,car.Quaternion.Z,car.Quaternion.W,car.AngularVelocity.X,car.AngularVelocity.Y,car.AngularVelocity.Z,ball.Location.X,ball.Location.Y,ball.Location.Z,ball.LinearVelocity.X,ball.LinearVelocity.Y,ball.LinearVelocity.Z,ball.Quaternion.X,ball.Quaternion.Y,ball.Quaternion.Z,ball.Quaternion.W,ball.AngularVelocity.X,ball.AngularVelocity.Y,ball.AngularVelocity.Z
82,41.119999,-22.430000,90.119995,168.389999,45.669998,28.869999,0.071031,0.492862,0.260400,0.827184,0.659400,-0.067700,-0.246700,1174.299927,823.729980,423.429993,2186.719971,1536.539917,614.839966,-0.585340,0.796588,-0.053379,0.141331,3.556400,-4.821900,0.316800
83,42.520000,-22.049999,90.360001,168.389999,45.669998,28.869999,0.073658,0.491854,0.260934,0.827386,0.644000,-0.068800,-0.233900,1192.520020,836.529968,428.549988,2186.159912,1536.140015,614.679993,-0.583042,0.793519,-0.053131,0.166034,3.556400,-4.821900,0.316800
84,43.919998,-21.670000,90.599998,168.389999,45.669998,28.869999,0.076204,0.490861,0.261479,0.827573,0.629000,-0.069800,-0.221700,1210.729980,849.329956,433.669983,2185.599854,1535.750000,614.519958,-0.580382,0.789950,-0.052850,0.190634,3.556400,-4.821900,0.316800
85,45.320000,-21.289999,90.839996,168.389999,45.669998,28.869999,0.078675,0.489879,0.262034,0.827748,0.614400,-0.070700,-0.210000,1228.939941,862.119995,438.789978,2185.040039,1535.359985,614.359985,-0.577356,0.785891,-0.052537,0.215116,3.556400,-4.821900,0.316800
86,46.719997,-20.910000,91.079994,168.389999,45.669998,28.869999,0.081071,0.488908,0.262595,0.827913,0.600200,-0.071500,-0.198800,1247.140015,874.909973,443.910004,2184.479980,1534.969971,614.200012,-0.573968,0.781341,-0.052192,0.239462,3.556400,-4.821900,0.316800
87,48.119999,-20.529999,91.320000,168.389999,45.669998,28.869999,0.083396,0.487953,0.263162,0.828066,0.586400,-0.072200,-0.188100,1265.339966,887.699951,449.029999,2183.919922,1534.579956,614.039978,-0.570224,0.776302,-0.051815,0.263658,3.556400,-4.821900,0.316800
88,49.520000,-20.150000,91.559998,168.389999,45.669998,28.869999,0.085656,0.487009,0.263739,0.828207,0.572900,-0.072800,-0.177900,1283.530029,900.479980,454.149994,2183.359863,1534.189941,613.880005,-0.566124,0.770777,-0.051405,0.287687,3.556400,-4.821900,0.316800
89,50.919998,-19.770000,91.799995,168.389999,45.669998,28.869999,0.087847,0.486081,0.264322,0.828337,0.559800,-0.073300,-0.168100,1301.719971,913.260010,459.259979,2182.800049,1533.799927,613.719971,-0.561668,0.764772,-0.050962,0.311537,3.556400,-4.821900,0.316800
90,52.320000,-19.389999,92.040001,168.389999,45.669998,28.869999,0.089977,0.485164,0.264910,0.828458,0.547000,-0.073700,-0.158700,1319.909912,926.039978,464.369995,2182.239990,1533.409912,613.559998,-0.556861,0.758289,-0.050487,0.335193,3.556400,-4.821900,0.316800
91,53.719997,-19.010000,92.279999,168.389999,45.669998,28.869999,0.092044,0.484263,0.265503,0.828568,0.534600,-0.074000,-0.149800,1338.089966,938.820007,469.479980,2181.679932,1533.020020,613.399963,-0.551709,0.751330,-0.049980,0.358639,3.556400,-4.821900,0.316800
92,55.119999,-18.629999,92.519997,168.389999,45.669998,28.869999,0.094051,0.483373,0.266097,0.828672,0.522500,-0.074300,-0.141200,1356.270020,951.589966,474.589996,2181.119873,1532.630005,613.239990,-0.546212,0.743901,-0.049441,0.381864,3.556400,-4.821900,0.316800
93,56.520000,-18.250000,92.759995,168.389999,45.669998,28.869999,0.095998,0.482494,0.266695,0.828769,0.510700,-0.074500,-0.133000,1374.439941,964.359985,479.699982,2180.560059,1532.239990,613.079956,-0.540369,0.736011,-0.048874,0.404846,3.556400,-4.821900,0.316800
94,57.919998,-17.869999,93.000000,168.389999,45.669998,28.869999,0.097892,0.481630,0.267294,0.828856,0.499200,-0.074600,-0.125200,1392.609985,977.130005,484.809998,2180.000000,1531.849976,612.919983,-0.534192,0.727660,-0.048276,0.427574,3.556400,-4.821900,0.316800
95,59.320000,-17.490000,93.239998,168.389999,45.669998,28.869999,0.099731,0.480778,0.267898,0.828937,0.488000,-0.074600,-0.117700,1410.770020,989.889954,489.919983,2179.439941,1531.459961,612.760010,-0.527681,0.718852,-0.047644,0.450038,3.556400,-4.821900,0.316800
96,60.719997,-17.109999,93.479996,168.389999,45.669998,28.869999,0.101517,0.479942,0.268503,0.829009,0.477100,-0.074600,-0.110500,1428.929932,1002.649963,495.019989,2178.879883,1531.069946,612.599976,-0.520840,0.709595,-0.046986,0.472222,3.556400,-4.821900,0.316800
97,62.119999,-16.730000,93.720001,168.389999,45.669998,28.869999,0.103254,0.479116,0.269107,0.829076,0.466500,-0.074500,-0.103700,1447.079956,1015.409973,500.119995,2178.320068,1530.679932,612.440002,-0.513676,0.699893,-0.046296,0.494109,3.556400,-4.821900,0.316800
98,63.520000,-16.350000,93.959999,168.389999,45.669998,28.869999,0.104943,0.478307,0.269711,0.829135,0.456200,-0.074400,-0.097200,1465.229980,1028.160034,505.220001,2177.760010,1530.289917,612.279968,-0.506188,0.689755,-0.045578,0.515688,3.556400,-4.821900,0.316800
99,64.919998,-15.969999,94.199997,168.389999,45.669998,28.869999,0.106583,0.477509,0.270315,0.829189,0.446100,-0.074200,-0.091000,1483.369995,1040.910034,510.319977,2177.199951,1529.900024,612.119995,-0.498381,0.679189,-0.044834,0.536943,3.556400,-4.821900,0.316800
100,66.320000,-15.589999,94.439995,168.389999,45.669998,28.869999,0.108174,0.476721,0.270920,0.829239,0.436300,-0.073900,-0.085000,1501.510010,1053.660034,515.419983,2176.639893,1529.510010,611.959961,-0.490267,0.668194,-0.044062,0.557864,3.556400,-4.821900,0.316800
101,67.720001,-15.210000,94.680000,168.389999,45.669998,28.869999,0.109722,0.475950,0.271524,0.829281,0.426700,-0.073600,-0.079300,1519.640015,1066.400024,520.519958,2176.079834,1529.119995,611.799988,-0.481846,0.656784,-0.043258,0.578435,3.556400,-4.821900,0.316800
102,69.119995,-14.830000,94.919998,168.389999,45.669998,28.869999,0.111228,0.475189,0.272128,0.829319,0.417400,-0.073300,-0.073800,1537.770020,1079.140015,525.619995,2175.520020,1528.729980,611.640015,-0.473123,0.644965,-0.042428,0.598644,3.556400,-4.821900,0.316800
103,70.519997,-14.450000,95.159996,168.389999,45.669998,28.869999,0.112690,0.474439,0.272732,0.829352,0.408300,-0.072900,-0.068600,1555.890015,1091.880005,530.719971,2174.959961,1528.339966,611.479980,-0.464103,0.632742,-0.041570,0.618481,3.556400,-4.821900,0.316800
104,71.919998,-14.070000,95.400002,168.389999,45.669998,28.869999,0.114114,0.473705,0.273336,0.829378,0.399400,-0.072500,-0.063600,1574.010010,1104.609985,535.809998,2174.399902,1527.949951,611.320007,-0.454791,0.620121,-0.040690,0.637934,3.556400,-4.821900,0.316800
105,73.320000,-13.690000,95.639999,168.389999,45.669998,28.869999,0.115500,0.472982,0.273941,0.829400,0.390700,-0.072000,-0.058800,1592.130005,1117.339966,540.899963,2173.839844,1527.559937,611.159973,-0.445199,0.607114,-0.039784,0.656984,3.556400,-4.821900,0.316800
106,74.720001,-13.309999,95.879997,168.389999,45.669998,28.869999,0.116849,0.472270,0.274540,0.829418,0.382300,-0.071500,-0.054300,1610.239990,1130.069946,545.989990,2173.280029,1527.169922,611.000000,-0.435327,0.593729,-0.038851,0.675623,3.556400,-4.821900,0.316800
107,76.119995,-12.929999,96.119995,168.389999,45.669998,28.869999,0.118160,0.471574,0.275138,0.829430,0.374100,-0.071000,-0.050000,1628.349976,1142.789917,551.080017,2172.719971,1526.779907,610.839966,-0.425184,0.579972,-0.037896,0.693840,3.556400,-4.821900,0.316800
108,77.519997,-12.550000,96.360001,168.389999,45.669998,28.869999,0.119433,0.470889,0.275732,0.829440,0.366100,-0.070400,-0.045900,1646.449951,1155.510010,556.169983,2172.159912,1526.390015,610.679993,-0.414778,0.565854,-0.036914,0.711622,3.556400,-4.821900,0.316800
109,78.919998,-12.170000,96.599998,168.389999,45.669998,28.869999,0.120674,0.470215,0.276325,0.829446,0.358300,-0.069800,-0.042000,1664.549927,1168.229980,561.260010,2171.599854,1526.000000,610.519958,-0.404107,0.551380,-0.035911,0.728964,3.556400,-4.821900,0.316800
110,80.320000,-11.790000,96.839996,168.389999,45.669998,28.869999,0.121882,0.469551,0.276913,0.829449,0.350700,-0.069200,-0.038200,1682.640015,1180.939941,566.349976,2171.040039,1525.609985,610.359985,-0.393188,0.536560,-0.034886,0.745848,3.556400,-4.821900,0.316800
111,81.720001,-11.410000,97.079994,168.389999,45.669998,28.869999,0.123058,0.468899,0.277501,0.829448,0.343200,-0.068600,-0.034600,1700.729980,1193.650024,571.440002,2170.479980,1525.219971,610.200012,-0.382020,0.521406,-0.033839,0.762267,3.556400,-4.821900,0.316800
112,83.119995,-11.030000,97.320000,168.389999,45.669998,28.869999,0.124202,0.468257,0.278084,0.829445,0.335900,-0.067900,-0.031200,1718.809937,1206.359985,576.519958,2169.919922,1524.829956,610.039978,-0.370616,0.505929,-0.032771,0.778207,3.556400,-4.821900,0.316800
113,84.519997,-10.650000,97.559998,168.389999,45.669998,28.869999,0.125313,0.467631,0.278661,0.829437,0.328800,-0.067200,-0.027900,1736.890015,1219.059937,581.599976,2169.359863,1524.439941,609.880005,-0.358979,0.490133,-0.031681,0.793662,3.556400,-4.821900,0.316800
114,85.919998,-10.270000,97.799995,168.389999,45.669998,28.869999,0.126398,0.467016,0.279238,0.829425,0.321900,-0.066500,-0.024800,1754.959961,1231.760010,586.679993,2168.800049,1524.049927,609.719971,-0.347116,0.474029,-0.030575,0.808623,3.556400,-4.821900,0.316800
115,87.320000,-9.889999,98.040001,168.389999,45.669998,28.869999,0.127455,0.466412,0.279810,0.829410,0.315100,-0.065800,-0.021800,1773.029907,1244.459961,591.760010,2168.239990,1523.659912,609.559998,-0.335037,0.457629,-0.029448,0.823079,3.556400,-4.821900,0.316800
116,88.720001,-9.510000,98.279999,168.389999,45.669998,28.869999,0.128480,0.465818,0.280377,0.829394,0.308500,-0.065100,-0.019000,1791.089966,1257.150024,596.839966,2167.679932,1523.270020,609.399963,-0.322748,0.440943,-0.028304,0.837020,3.556400,-4.821900,0.316800
117,90.119995,-9.130000,98.519997,168.389999,45.669998,28.869999,0.129478,0.465236,0.280943,0.829374,0.302100,-0.064300,-0.016300,1809.149902,1269.839966,601.919983,2167.119873,1522.880005,609.239990,-0.310259,0.423981,-0.027139,0.850437,3.556400,-4.821900,0.316800
118,91.519997,-8.750000,98.759995,168.389999,45.669998,28.869999,0.130455,0.464664,0.281504,0.829352,0.295800,-0.063500,-0.013700,1827.199951,1282.530029,607.000000,2166.560059,1522.489990,609.079956,-0.297575,0.406756,-0.025957,0.863322,3.556400,-4.821900,0.316800
119,92.919998,-8.370000,99.000000,168.389999,45.669998,28.869999,0.131404,0.464103,0.282060,0.829327,0.289700,-0.062700,-0.011300,1845.250000,1295.209961,612.070007,2166.010010,1522.099976,608.919983,-0.284703,0.389276,-0.024760,0.875668,3.556400,-4.821900,0.316800
120,94.320000,-7.990000,99.239998,168.389999,45.669998,28.869999,0.132327,0.463552,0.282610,0.829301,0.283700,-0.061900,-0.009000,1863.299927,1307.890015,617.140015,2165.459961,1521.709961,608.760010,-0.271659,0.371555,-0.023546,0.887465,3.556400,-4.821900,0.316800
121,95.720001,-7.610000,99.479996,168.389999,45.669998,28.869999,0.133228,0.463007,0.283155,0.829275,0.277800,-0.061100,-0.006800,1881.339966,1320.569946,622.209961,2164.909912,1521.319946,608.599976,-0.258441,0.353601,-0.022321,0.898708,3.556400,-4.821900,0.316800
122,97.119995,-7.230000,99.720001,168.389999,45.669998,28.869999,0.134107,0.462473,0.283695,0.829247,0.272100,-0.060300,-0.004700,1899.380005,1333.239990,627.279968,2164.359863,1520.929932,608.440002,-0.245062,0.335425,-0.021080,0.909390,3.556400,-4.821900,0.316800
123,98.519997,-6.850000,99.959999,168.389999,45.669998,28.869999,0.134965,0.461950,0.284234,0.829215,0.266500,-0.059500,-0.002700,1917.409912,1345.909912,632.349976,2163.810059,1520.539917,608.279968,-0.231532,0.317040,-0.019829,0.919503,3.556400,-4.821900,0.316800
124,99.919998,-6.470000,100.199997,168.389999,45.669998,28.869999,0.135801,0.461438,0.284768,0.829181,0.261000,-0.058700,-0.000800,1935.439941,1358.579956,637.419983,2163.260010,1520.150024,608.119995,-0.217856,0.298455,-0.018561,0.929042,3.556400,-4.821900,0.316800
125,101.320000,-6.090000,100.439995,168.389999,45.669998,28.869999,0.136616,0.460936,0.285297,0.829144,0.255700,-0.057900,0.000900,1953.459961,1371.239990,642.489990,2162.709961,1519.760010,607.959961,-0.204045,0.279686,-0.017282,0.937999,3.556400,-4.821900,0.316800
126,102.720001,-5.710000,100.680000,168.389999,45.669998,28.869999,0.137409,0.460440,0.285820,0.829109,0.250500,-0.057100,0.002500,1971.479980,1383.900024,647.559998,2162.159912,1519.369995,607.799988,-0.190105,0.260740,-0.015993,0.946371,3.556400,-4.821900,0.316800
127,104.119995,-5.330000,100.919998,168.389999,45.669998,28.869999,0.138180,0.459954,0.286338,0.829071,0.245400,-0.056300,0.004000,1989.489990,1396.559937,652.619995,2161.609863,1518.979980,607.640015,-0.176046,0.241631,-0.014693,0.954152,3.556400,-4.821900,0.316800
128,105.519997,-4.950000,101.159996,168.389999,45.669998,28.869999,0.138935,0.459479,0.286850,0.829031,0.240400,-0.055500,0.005500,2007.500000,1409.209961,657.679993,2161.060059,1518.589966,607.479980,-0.161880,0.222372,-0.013387,0.961336,3.556400,-4.821900,0.316800
129,106.919998,-4.570000,101.400002,168.389999,45.669998,28.869999,0.139669,0.459010,0.287358,0.828992,0.235500,-0.054700,0.006900,2025.500000,1421.859985,662.739990,2160.510010,1518.199951,607.320007,-0.147610,0.202972,-0.012071,0.967919,3.556400,-4.821900,0.316800
130,108.320000,-4.190000,101.639999,168.389999,45.669998,28.869999,0.140387,0.458551,0.287859,0.828951,0.230800,-0.053900,0.008200,2043.500000,1434.510010,667.799988,2159.959961,1517.809937,607.159973,-0.133249,0.183448,-0.010749,0.973897,3.556400,-4.821900,0.316800
131,109.720001,-3.810000,101.879997,168.389999,45.669998,28.869999,0.141088,0.458104,0.288356,0.828907,0.226200,-0.053100,0.009400,2061.500000,1447.159912,672.859985,2159.409912,1517.419922,607.000000,-0.118802,0.163811,-0.009417,0.979267,3.556400,-4.821900,0.316800
132,111.119995,-3.430000,102.119995,168.389999,45.669998,28.869999,0.141773,0.457661,0.288847,0.828863,0.221700,-0.052300,0.010600,2079.489990,1459.799927,677.919983,2158.859863,1517.029907,606.839966,-0.104285,0.144071,-0.008079,0.984024,3.556400,-4.821900,0.316800
133,112.519997,-3.050000,102.360001,168.389999,45.669998,28.869999,0.142437,0.457230,0.289332,0.828818,0.217300,-0.051500,0.011700,2097.479980,1472.439941,682.979980,2158.310059,1516.640015,606.679993,-0.089702,0.124240,-0.006735,0.988166,3.556400,-4.821900,0.316800
134,113.919998,-2.670000,102.599998,168.389999,45.669998,28.869999,0.143089,0.456803,0.289812,0.828773,0.213000,-0.050700,0.012700,2115.459961,1485.079956,688.029968,2157.760010,1516.250000,606.519958,-0.075061,0.104333,-0.005392,0.991691,3.556400,-4.821900,0.316800
135,115.320000,-2.290000,102.839996,168.389999,45.669998,28.869999,0.143726,0.456388,0.290287,0.828726,0.208800,-0.049900,0.013700,2133.439941,1497.709961,693.079956,2157.209961,1515.859985,606.359985,-0.060371,0.084361,-0.004043,0.994596,3.556400,-4.821900,0.316800
136,116.719994,-1.910000,103.079994,168.389999,45.669998,28.869999,0.144346,0.455978,0.290756,0.828679,0.204700,-0.049100,0.014600,2151.409912,1510.339966,698.130005,2156.659912,1515.469971,606.200012,-0.045643,0.064336,-0.002695,0.996880,3.556400,-4.821900,0.316800
137,118.119995,-1.530000,103.320000,168.389999,45.669998,28.869999,0.144951,0.455579,0.291220,0.828630,0.200600,-0.048300,0.015500,2169.379883,1522.969971,703.179993,2156.109863,1515.079956,606.039978,-0.030888,0.044267,-0.001341,0.998541,3.556400,-4.821900,0.316800
138,119.519997,-1.150000,103.559998,168.389999,45.669998,28.869999,0.145539,0.455185,0.291679,0.828582,0.196600,-0.047500,0.016300,2187.339844,1535.589966,708.229980,2155.560059,1514.689941,605.880005,-0.016117,0.024171,0.000013,0.999578,3.556400,-4.821900,0.316800
139,120.919998,-0.770000,103.799995,168.389999,45.669998,28.869999,0.146116,0.454802,0.292132,0.828531,0.192700,-0.046700,0.017100,2205.300049,1548.209961,713.279968,2155.010010,1514.299927,605.719971,-0.001335,0.004060,0.001368,0.999990,3.556400,-4.821900,0.316800
140,122.320000,-0.390000,104.040001,168.389999,45.669998,28.869999,0.146677,0.454424,0.292580,0.828481,0.188900,-0.045900,0.017800,2223.250000,1560.829956,718.329956,2154.459961,1513.909912,605.559998,0.013447,-0.016052,0.002722,0.999777,3.556400,-4.821900,0.316800
141,123.719994,-0.010000,104.279999,168.389999,45.669998,28.869999,0.147227,0.454052,0.293022,0.828431,0.185200,-0.045100,0.018500,2241.199951,1573.439941,723.380005,2153.909912,1513.520020,605.399963,0.028223,-0.036153,0.004070,0.998939,3.556400,-4.821900,0.316800
142,125.119995,0.370000,104.519997,168.389999,45.669998,28.869999,0.147761,0.453691,0.293459,0.828380,0.181600,-0.044300,0.019100,2259.139893,1586.049927,728.419983,2153.359863,1513.130005,605.239990,0.042983,-0.056233,0.005419,0.997477,3.556400,-4.821900,0.316800
143,126.519997,0.750000,104.759995,168.389999,45.669998,28.869999,0.148285,0.453335,0.293891,0.828328,0.178000,-0.043500,0.019700,2277.079834,1598.659912,733.459961,2152.810059,1512.739990,605.079956,0.057716,-0.076280,0.006762,0.995392,3.556400,-4.821900,0.316800
144,127.919998,1.130000,105.000000,168.389999,45.669998,28.869999,0.148797,0.452984,0.294317,0.828277,0.174500,-0.042700,0.020200,2295.020020,1611.260010,738.500000,2152.260010,1512.349976,604.919983,0.072412,-0.096279,0.008106,0.992684,3.556400,-4.821900,0.316800
145,129.319992,1.510000,105.239998,168.389999,45.669998,28.869999,0.149299,0.452644,0.294738,0.828223,0.171100,-0.041900,0.020700,2312.949951,1623.859985,743.539978,2151.709961,1511.959961,604.760010,0.087064,-0.116218,0.009444,0.989355,3.556400,-4.821900,0.316800
146,130.720001,1.890000,105.479996,168.389999,45.669998,28.869999,0.149790,0.452310,0.295153,0.828169,0.167800,-0.041100,0.021200,2330.879883,1636.459961,748.579956,2151.159912,1511.569946,604.599976,0.101657,-0.136082,0.010776,0.985409,3.556400,-4.821900,0.316800
147,132.119995,2.270000,105.720001,168.389999,45.669998,28.869999,0.150265,0.451980,0.295563,0.828116,0.164500,-0.040300,0.021600,2348.800049,1649.049927,753.619995,2150.609863,1511.179932,604.440002,0.116191,-0.155859,0.012098,0.980847,3.556400,-4.821900,0.316800
148,133.520004,2.650000,105.959999,168.389999,45.669998,28.869999,0.150728,0.451657,0.295968,0.828064,0.161300,-0.039600,0.022000,2366.719971,1661.640015,758.659973,2150.060059,1510.789917,604.279968,0.130649,-0.175539,0.013414,0.975672,3.556400,-4.821900,0.316800
149,134.919998,3.030000,106.199997,168.389999,45.669998,28.869999,0.151182,0.451344,0.296367,0.828009,0.158200,-0.038900,0.022400,2384.629883,1674.229980,763.690002,2149.510010,1510.400024,604.119995,0.145026,-0.195112,0.014720,0.969888,3.556400,-4.821900,0.316800
150,136.319992,3.410000,106.439995,168.389999,45.669998,28.869999,0.151629,0.451036,0.296761,0.827954,0.155100,-0.038200,0.022700,2402.540039,1686.809937,768.719971,2148.959961,1510.010010,603.959961,0.159312,-0.214560,0.016020,0.963497,3.556400,-4.821900,0.316800
151,137.720001,3.790000,106.680000,168.389999,45.669998,28.869999,0.152066,0.450734,0.297149,0.827899,0.152100,-0.037500,0.023000,2420.439941,1699.390015,773.750000,2148.409912,1509.619995,603.799988,0.173500,-0.233873,0.017309,0.956505,3.556400,-4.821900,0.316800
152,139.119995,4.170000,106.919998,168.389999,45.669998,28.869999,0.152493,0.450438,0.297532,0.827845,0.149200,-0.036800,0.023300,2438.339844,1711.969971,778.779968,2147.859863,1509.229980,603.640015,0.187580,-0.253041,0.018588,0.948914,3.556400,-4.821900,0.316800
153,140.520004,4.550000,107.159996,168.389999,45.669998,28.869999,0.152908,0.450146,0.297910,0.827790,0.146300,-0.036100,0.023500,2456.229980,1724.539917,783.809998,2147.310059,1508.839966,603.479980,0.201542,-0.272052,0.019856,0.940730,3.556400,-4.821900,0.316800
154,141.919998,4.930000,107.399994,168.389999,45.669998,28.869999,0.153313,0.449860,0.298282,0.827737,0.143500,-0.035400,0.023700,2474.119873,1737.109985,788.839966,2146.760010,1508.449951,603.320007,0.215380,-0.290897,0.021107,0.931958,3.556400,-4.821900,0.316800
155,143.319992,5.310000,107.639999,168.389999,45.669998,28.869999,0.153712,0.449580,0.298649,0.827683,0.140700,-0.034700,0.023900,2492.000000,1749.679932,793.869995,2146.209961,1508.059937,603.159973,0.229083,-0.309557,0.022348,0.922603,3.556400,-4.821900,0.316800
156,144.720001,5.690000,107.879997,168.389999,45.669998,28.869999,0.154100,0.449305,0.299010,0.827630,0.138000,-0.034000,0.024100,2509.879883,1762.239990,798.899963,2145.659912,1507.669922,603.000000,0.242640,-0.328024,0.023573,0.912672,3.556400,-4.821900,0.316800
157,146.119995,6.070000,108.119995,168.389999,45.669998,28.869999,0.154478,0.449035,0.299366,0.827577,0.135400,-0.033300,0.024200,2527.760010,1774.799927,803.919983,2145.109863,1507.279907,602.839966,0.256046,-0.346285,0.024786,0.902171,3.556400,-4.821900,0.316800
158,147.520004,6.450000,108.360001,168.389999,45.669998,28.869999,0.154850,0.448771,0.299723,0.827522,0.132800,-0.032600,0.024300,2545.629883,1787.359985,808.940002,2144.560059,1506.890015,602.679993,0.269290,-0.364331,0.025984,0.891106,3.556400,-4.821900,0.316800
159,148.919998,6.830000,108.599998,168.389999,45.669998,28.869999,0.155212,0.448512,0.300073,0.827468,0.130300,-0.031900,0.024400,2563.500000,1799.909912,813.959961,2144.010010,1506.500000,602.519958,0.282367,-0.382150,0.027166,0.879484,3.556400,-4.821900,0.316800
160,150.319992,7.210000,108.839996,168.389999,45.669998,28.869999,0.155568,0.448258,0.300418,0.827413,0.127800,-0.031300,0.024500,2581.359863,1812.459961,818.979980,2143.459961,1506.109985,602.359985,0.295266,-0.399726,0.028331,0.867314,3.556400,-4.821900,0.316800
161,151.720001,7.590000,109.079994,168.389999,45.669998,28.869999,0.155918,0.448010,0.300758,0.827358,0.125400,-0.030700,0.024600,2599.219971,1825.010010,824.000000,2142.909912,1505.719971,602.200012,0.307982,-0.417054,0.029475,0.854602,3.556400,-4.821900,0.316800
162,153.119995,7.970000,109.320000,168.389999,45.669998,28.869999,0.156258,0.447767,0.301093,0.827303,0.123000,-0.030100,0.024700,2617.069824,1837.549927,829.019958,2142.359863,1505.329956,602.039978,0.320509,-0.434124,0.030602,0.841353,3.556400,-4.821900,0.316800
163,154.519989,8.349999,109.559998,168.389999,45.669998,28.869999,0.156593,0.447530,0.301422,0.827249,0.120700,-0.029500,0.024700,2634.919922,1850.089966,834.039978,2141.810059,1504.939941,601.880005,0.332831,-0.450923,0.031708,0.827579,3.556400,-4.821900,0.316800
164,155.919998,8.730000,109.799995,168.389999,45.669998,28.869999,0.156916,0.447298,0.301746,0.827195,0.118400,-0.028900,0.024700,2652.760010,1862.630005,839.049988,2141.260010,1504.549927,601.719971,0.344947,-0.467437,0.032798,0.813289,3.556400,-4.821900,0.316800
165,157.319992,9.110000,110.040001,168.389999,45.669998,28.869999,0.157235,0.447071,0.302064,0.827141,0.116200,-0.028300,0.024700,2670.599854,1875.159912,844.059998,2140.709961,1504.159912,601.559998,0.356848,-0.483659,0.033866,0.798490,3.556400,-4.821900,0.316800
166,158.720001,9.490000,110.279999,168.389999,45.669998,28.869999,0.157548,0.446850,0.302382,0.827084,0.114000,-0.027700,0.024700,2688.429932,1887.689941,849.070007,2140.159912,1503.770020,601.399963,0.368528,-0.499579,0.034913,0.783192,3.556400,-4.821900,0.316800
167,160.119995,9.870000,110.519997,168.389999,45.669998,28.869999,0.157855,0.446634,0.302695,0.827028,0.111800,-0.027100,0.024700,2706.260010,1900.219971,854.079956,2139.609863,1503.380005,601.239990,0.379976,-0.515186,0.035938,0.767405,3.556400,-4.821900,0.316800
168,161.519989,10.250000,110.759995,168.389999,45.669998,28.869999,0.158152,0.446418,0.303003,0.826975,0.109700,-0.026500,0.024700,2724.089844,1912.739990,859.089966,2139.060059,1502.989990,601.079956,0.391186,-0.530475,0.036941,0.751136,3.556400,-4.821900,0.316800
169,162.919998,10.630000,111.000000,168.389999,45.669998,28.869999,0.158443,0.446208,0.303305,0.826922,0.107600,-0.025900,0.024700,2741.909912,1925.260010,864.099976,2138.510010,1502.599976,600.919983,0.402154,-0.545429,0.037917,0.734398,3.556400,-4.821900,0.316800
170,164.319992,11.010000,111.239998,168.389999,45.669998,28.869999,0.158729,0.446003,0.303601,0.826869,0.105600,-0.025400,0.024600,2759.729980,1937.779907,869.109985,2137.959961,1502.209961,600.760010,0.412868,-0.560044,0.038872,0.717203,3.556400,-4.821900,0.316800
171,165.720001,11.389999,111.479996,168.389999,45.669998,28.869999,0.159010,0.445803,0.303893,0.826816,0.103600,-0.024900,0.024500,2777.540039,1950.299927,874.119995,2137.409912,1501.819946,600.599976,0.423323,-0.574308,0.039800,0.699560,3.556400,-4.821900,0.316800
172,167.119995,11.770000,111.720001,168.389999,45.669998,28.869999,0.159285,0.445609,0.304184,0.826760,0.101700,-0.024400,0.024400,2795.349854,1962.809937,879.119995,2136.859863,1501.429932,600.440002,0.433514,-0.588216,0.040707,0.681477,3.556400,-4.821900,0.316800
173,168.519989,12.150000,111.959999,168.389999,45.669998,28.869999,0.159554,0.445415,0.304470,0.826708,0.099800,-0.023900,0.024300,2813.149902,1975.319946,884.119995,2136.310059,1501.039917,600.279968,0.443435,-0.601751,0.041586,0.662971,3.556400,-4.821900,0.316800
174,169.919998,12.530000,112.199997,168.389999,45.669998,28.869999,0.159819,0.445226,0.304750,0.826655,0.097900,-0.023400,0.024200,2830.949951,1987.829956,889.119995,2135.760010,1500.650024,600.119995,0.453081,-0.614915,0.042438,0.644047,3.556400,-4.821900,0.316800
175,171.319992,12.910000,112.439995,168.389999,45.669998,28.869999,0.160078,0.445043,0.305026,0.826602,0.096100,-0.022900,0.024100,2848.739990,2000.329956,894.119995,2135.209961,1500.260010,599.959961,-0.462441,0.627693,-0.043264,-0.624722,3.556400,-4.821900,0.316800
176,172.720001,13.290000,112.680000,168.389999,45.669998,28.869999,0.160331,0.444859,0.305301,0.826550,0.094300,-0.022400,0.024000,2866.530029,2012.829956,899.119995,2134.659912,1499.869995,599.799988,-0.471510,0.640078,-0.044062,-0.605010,3.556400,-4.821900,0.316800
177,174.119995,13.670000,112.919998,168.389999,45.669998,28.869999,0.160579,0.444681,0.305571,0.826498,0.092500,-0.021900,0.023900,2884.309814,2025.329956,904.119995,2134.109863,1499.479980,599.640015,-0.480287,0.652061,-0.044834,-0.584920,3.556400,-4.821900,0.316800
178,175.519989,14.049999,113.159996,168.389999,45.669998,28.869999,0.160822,0.444509,0.305835,0.826446,0.090800,-0.021400,0.023800,2902.089844,2037.819946,909.119995,2133.560059,1499.089966,599.479980,-0.488762,0.663639,-0.045578,-0.564462,3.556400,-4.821900,0.316800
