frame,car.Location.X,car.Location.Y,car.Location.Z,car.LinearVelocity.X,car.LinearVelocity.Y,car.LinearVelocity.Z,car.Quaternion.X,car.Quaternion.Y,car.Quaternion.Z,car.Quaternion.W,car.AngularVelocity.X,car.AngularVelocity.Y,car.AngularVelocity.Z,ball.Location.X,ball.Location.Y,ball.Location.Z,ball.LinearVelocity.X,ball.LinearVelocity.Y,ball.LinearVelocity.Z,ball.Quaternion.X,ball.Quaternion.Y,ball.Quaternion.Z,ball.Quaternion.W,ball.AngularVelocity.X,ball.AngularVelocity.Y,ball.AngularVelocity.Z
78,90.290001,4905.719727,1000.000000,96.430000,-560.010010,0.000000,0.444136,0.550278,-0.550242,-0.444039,0.000000,0.000000,0.638400,-431.619995,4717.159668,1000.000000,-1289.599976,-1040.510010,0.000000,-0.000003,-0.000003,0.740891,-0.671625,0.000000,0.000000,-6.000000
79,91.089996,4901.049805,1000.000000,96.430000,-560.010010,0.000000,0.442707,0.551430,-0.551391,-0.442610,0.000000,0.000000,0.623000,-442.359985,4708.489746,1000.000000,-1289.270020,-1040.239990,0.000000,-0.000003,-0.000003,0.757449,-0.652894,0.000000,0.000000,-6.000000
80,91.889999,4896.379883,1000.000000,96.430000,-560.010010,0.000000,0.441309,0.552546,-0.552513,-0.441212,0.000000,0.000000,0.608000,-453.099976,4699.819824,1000.000000,-1288.939941,-1039.969971,0.000000,-0.000003,-0.000003,0.773535,-0.633753,0.000000,0.000000,-6.000000
81,92.689995,4891.709961,1000.000000,96.430000,-560.010010,0.000000,0.439945,0.553631,-0.553603,-0.439848,0.000000,0.000000,0.593400,-463.839996,4691.159668,1000.000000,-1288.609985,-1039.699951,0.000000,-0.000003,-0.000003,0.789136,-0.614219,0.000000,0.000000,-6.000000
82,93.489998,4887.040039,1000.000000,96.430000,-560.010010,0.000000,0.438607,0.554694,-0.554660,-0.438510,0.000000,0.000000,0.579100,-474.579987,4682.500000,1000.000000,-1288.280029,-1039.429932,0.000000,-0.000003,-0.000003,0.804243,-0.594301,0.000000,0.000000,-6.000000
83,94.290001,4882.370117,1000.000000,96.430000,-560.010010,0.000000,0.437301,0.555723,-0.555690,-0.437204,0.000000,0.000000,0.565200,-485.309998,4673.839844,1000.000000,-1287.949951,-1039.160034,0.000000,-0.000003,-0.000003,0.818847,-0.574011,0.000000,0.000000,-6.000000
84,95.089996,4877.699707,1000.000000,96.430000,-560.010010,0.000000,0.436023,0.556727,-0.556694,-0.435925,0.000000,0.000000,0.551600,-496.039978,4665.179688,1000.000000,-1287.619995,-1038.890015,0.000000,-0.000003,-0.000003,0.832939,-0.553365,0.000000,0.000000,-6.000000
85,95.889999,4873.029785,1000.000000,96.430000,-560.010010,0.000000,0.434771,0.557706,-0.557670,-0.434674,0.000000,0.000000,0.538300,-506.769989,4656.520020,1000.000000,-1287.289917,-1038.619995,0.000000,-0.000003,-0.000003,0.846513,-0.532369,0.000000,0.000000,-6.000000
86,96.689995,4868.359863,1000.000000,96.430000,-560.010010,0.000000,0.433546,0.558662,-0.558620,-0.433449,0.000000,0.000000,0.525300,-517.489990,4647.870117,1000.000000,-1286.959961,-1038.349976,0.000000,-0.000003,-0.000003,0.859555,-0.511043,0.000000,0.000000,-6.000000
87,97.489998,4863.689941,1000.000000,96.430000,-560.010010,0.000000,0.432354,0.559586,-0.559542,-0.432257,0.000000,0.000000,0.512700,-528.209961,4639.219727,1000.000000,-1286.630005,-1038.079956,0.000000,-0.000003,-0.000003,0.872060,-0.489399,0.000000,0.000000,-6.000000
88,98.290001,4859.020020,1000.000000,96.430000,-560.010010,0.000000,0.431189,0.560481,-0.560443,-0.431092,0.000000,0.000000,0.500400,-538.929993,4630.569824,1000.000000,-1286.299927,-1037.809937,0.000000,-0.000003,-0.000003,0.884021,-0.467447,0.000000,0.000000,-6.000000
89,99.089996,4854.350098,1000.000000,96.430000,-560.010010,0.000000,0.430045,0.561363,-0.561317,-0.429948,0.000000,0.000000,0.488400,-549.649963,4621.919922,1000.000000,-1285.969971,-1037.539917,0.000000,-0.000003,-0.000003,0.895429,-0.445205,0.000000,0.000000,-6.000000
90,99.889999,4849.679688,1000.000000,96.430000,-560.010010,0.000000,0.428928,0.562218,-0.562170,-0.428831,0.000000,0.000000,0.476600,-560.359985,4613.279785,1000.000000,-1285.640015,-1037.270020,0.000000,-0.000003,-0.000003,0.906278,-0.422681,0.000000,0.000000,-6.000000
91,100.689995,4845.009766,1000.000000,96.430000,-560.010010,0.000000,0.427839,0.563047,-0.563000,-0.427742,0.000000,0.000000,0.465100,-571.070007,4604.640137,1000.000000,-1285.309937,-1037.000000,0.000000,-0.000003,-0.000003,0.916562,-0.399893,0.000000,0.000000,-6.000000
92,101.489998,4840.339844,1000.000000,96.430000,-560.010010,0.000000,0.426771,0.563858,-0.563810,-0.426673,0.000000,0.000000,0.453900,-581.779968,4596.000000,1000.000000,-1284.979980,-1036.729980,0.000000,-0.000003,-0.000003,0.926271,-0.376858,0.000000,0.000000,-6.000000
93,102.290001,4835.669922,1000.000000,96.430000,-560.010010,0.000000,0.425729,0.564643,-0.564597,-0.425632,0.000000,0.000000,0.443000,-592.489990,4587.359863,1000.000000,-1284.650024,-1036.459961,0.000000,-0.000003,-0.000003,0.935403,-0.353584,0.000000,0.000000,-6.000000
94,103.089996,4831.000000,1000.000000,96.430000,-560.010010,0.000000,0.424710,0.565411,-0.565363,-0.424613,0.000000,0.000000,0.432300,-603.190002,4578.719727,1000.000000,-1284.319946,-1036.189941,0.000000,-0.000003,-0.000003,0.943949,-0.330090,0.000000,0.000000,-6.000000
95,103.889999,4826.330078,1000.000000,96.430000,-560.010010,0.000000,0.423717,0.566155,-0.566108,-0.423620,0.000000,0.000000,0.421900,-613.890015,4570.089844,1000.000000,-1283.989990,-1035.919922,0.000000,-0.000003,-0.000003,0.951906,-0.306391,0.000000,0.000000,-6.000000
96,104.689995,4821.659668,1000.000000,96.430000,-560.010010,0.000000,0.422746,0.566878,-0.566836,-0.422649,0.000000,0.000000,0.411700,-624.589966,4561.459961,1000.000000,-1283.659912,-1035.650024,0.000000,-0.000003,-0.000003,0.959268,-0.282497,0.000000,0.000000,-6.000000
97,105.489998,4816.989746,1000.000000,96.430000,-560.010010,0.000000,0.421796,0.567585,-0.567543,-0.421699,0.000000,0.000000,0.401800,-635.279968,4552.830078,1000.000000,-1283.329956,-1035.380005,0.000000,-0.000003,-0.000003,0.966030,-0.258431,0.000000,0.000000,-6.000000
98,106.290001,4812.319824,1000.000000,96.430000,-560.010010,0.000000,0.420869,0.568271,-0.568233,-0.420771,0.000000,0.000000,0.392100,-645.969971,4544.199707,1000.000000,-1283.000000,-1035.109985,0.000000,-0.000003,-0.000003,0.972188,-0.234203,0.000000,0.000000,-6.000000
99,107.089996,4807.649902,1000.000000,96.430000,-560.010010,0.000000,0.419962,0.568942,-0.568902,-0.419865,0.000000,0.000000,0.382700,-656.659973,4535.580078,1000.000000,-1282.669922,-1034.839966,0.000000,-0.000003,-0.000003,0.977738,-0.209829,0.000000,0.000000,-6.000000
100,107.889999,4802.979980,1000.000000,96.430000,-560.010010,0.000000,0.419077,0.569593,-0.569555,-0.418980,0.000000,0.000000,0.373500,-667.349976,4526.959961,1000.000000,-1282.339966,-1034.569946,0.000000,-0.000003,-0.000003,0.982678,-0.185320,0.000000,0.000000,-6.000000
101,108.689995,4798.310059,1000.000000,96.430000,-560.010010,0.000000,0.418214,0.570225,-0.570192,-0.418117,0.000000,0.000000,0.364500,-678.029968,4518.339844,1000.000000,-1282.010010,-1034.299927,0.000000,-0.000003,-0.000003,0.987004,-0.160698,0.000000,0.000000,-6.000000
102,109.489998,4793.640137,1000.000000,96.430000,-560.010010,0.000000,0.417367,0.570845,-0.570812,-0.417270,0.000000,0.000000,0.355700,-688.709961,4509.719727,1000.000000,-1281.679932,-1034.030029,0.000000,-0.000003,-0.000003,0.990712,-0.135974,0.000000,0.000000,-6.000000
103,110.290001,4788.969727,1000.000000,96.430000,-560.010010,0.000000,0.416542,0.571445,-0.571416,-0.416445,0.000000,0.000000,0.347100,-699.390015,4501.100098,1000.000000,-1281.349976,-1033.760010,0.000000,-0.000003,-0.000003,0.993802,-0.111168,0.000000,0.000000,-6.000000
104,111.089996,4784.299805,1000.000000,96.430000,-560.010010,0.000000,0.415733,0.572035,-0.572004,-0.415636,0.000000,0.000000,0.338700,-710.070007,4492.489746,1000.000000,-1281.020020,-1033.489990,0.000000,-0.000003,-0.000003,0.996270,-0.086293,0.000000,0.000000,-6.000000
105,111.889999,4779.629883,1000.000000,96.430000,-560.010010,0.000000,0.414945,0.572607,-0.572576,-0.414848,0.000000,0.000000,0.330500,-720.739990,4483.879883,1000.000000,-1280.689941,-1033.219971,0.000000,-0.000003,-0.000003,0.998115,-0.061363,0.000000,0.000000,-6.000000
106,112.689995,4774.959961,1000.000000,96.430000,-560.010010,0.000000,0.414174,0.573167,-0.573132,-0.414076,0.000000,0.000000,0.322500,-731.409973,4475.270020,1000.000000,-1280.359985,-1032.949951,0.000000,-0.000003,-0.000003,0.999337,-0.036396,0.000000,0.000000,-6.000000
107,113.489998,4770.290039,1000.000000,96.430000,-560.010010,0.000000,0.413424,0.573704,-0.573677,-0.413327,0.000000,0.000000,0.314700,-742.079956,4466.659668,1000.000000,-1280.030029,-1032.679932,0.000000,-0.000003,-0.000003,0.999935,-0.011402,0.000000,0.000000,-6.000000
108,114.290001,4765.620117,1000.000000,96.430000,-560.010010,0.000000,0.412690,0.574232,-0.574205,-0.412593,0.000000,0.000000,0.307100,-752.739990,4458.060059,1000.000000,-1279.699951,-1032.410034,0.000000,-0.000003,-0.000003,0.999907,0.013598,0.000000,0.000000,-6.000000
109,115.089996,4760.949707,1000.000000,96.430000,-560.010010,0.000000,0.411972,0.574749,-0.574718,-0.411875,0.000000,0.000000,0.299700,-763.399963,4449.459961,1000.000000,-1279.369995,-1032.140015,0.000000,-0.000003,-0.000003,0.999255,0.038586,0.000000,0.000000,-6.000000
110,115.889999,4756.279785,1000.000000,96.430000,-560.010010,0.000000,0.411271,0.575251,-0.575220,-0.411174,0.000000,0.000000,0.292500,-774.059998,4440.859863,1000.000000,-1279.039917,-1031.869995,0.000000,-0.000003,-0.000003,0.997978,0.063554,0.000000,0.000000,-6.000000
111,116.689995,4751.609863,1000.000000,96.430000,-560.010010,0.000000,0.410586,0.575739,-0.575711,-0.410489,0.000000,0.000000,0.285400,-784.719971,4432.259766,1000.000000,-1278.709961,-1031.599976,0.000000,-0.000003,-0.000003,0.996078,0.088483,0.000000,0.000000,-6.000000
112,117.489998,4746.939941,1000.000000,96.430000,-560.010010,0.000000,0.409917,0.576217,-0.576185,-0.409820,0.000000,0.000000,0.278500,-795.369995,4423.669922,1000.000000,-1278.380005,-1031.329956,0.000000,-0.000003,-0.000003,0.993555,0.113353,0.000000,0.000000,-6.000000
113,118.290001,4742.270020,1000.000000,96.430000,-560.010010,0.000000,0.409264,0.576681,-0.576649,-0.409167,0.000000,0.000000,0.271800,-806.019958,4415.080078,1000.000000,-1278.049927,-1031.059937,0.000000,-0.000003,-0.000003,0.990411,0.138153,0.000000,0.000000,-6.000000
114,119.089996,4737.600098,1000.000000,96.430000,-560.010010,0.000000,0.408628,0.577130,-0.577102,-0.408531,0.000000,0.000000,0.265200,-816.669983,4406.489746,1000.000000,-1277.719971,-1030.789917,0.000000,-0.000003,-0.000003,0.986648,0.162867,0.000000,0.000000,-6.000000
115,119.889999,4732.929688,1000.000000,96.430000,-560.010010,0.000000,0.408007,0.577565,-0.577545,-0.407910,0.000000,0.000000,0.258800,-827.309998,4397.899902,1000.000000,-1277.390015,-1030.520020,0.000000,-0.000003,-0.000003,0.982269,0.187478,0.000000,0.000000,-6.000000
116,120.689995,4728.259766,1000.000000,96.430000,-560.010010,0.000000,0.407398,0.577994,-0.577976,-0.407301,0.000000,0.000000,0.252500,-837.949951,4389.310059,1000.000000,-1277.059937,-1030.250000,0.000000,-0.000003,-0.000003,0.977275,0.211976,0.000000,0.000000,-6.000000
117,121.489998,4723.589844,1000.000000,96.430000,-560.010010,0.000000,0.406804,0.578414,-0.578392,-0.406707,0.000000,0.000000,0.246400,-848.589966,4380.729980,1000.000000,-1276.729980,-1029.979980,0.000000,-0.000003,-0.000003,0.971671,0.236339,0.000000,0.000000,-6.000000
118,122.290001,4718.919922,1000.000000,96.430000,-560.010010,0.000000,0.406227,0.578820,-0.578796,-0.406130,0.000000,0.000000,0.240400,-859.229980,4372.149902,1000.000000,-1276.400024,-1029.709961,0.000000,-0.000003,-0.000003,0.965459,0.260556,0.000000,0.000000,-6.000000
119,123.089996,4714.250000,1000.000000,96.430000,-560.010010,0.000000,0.405661,0.579215,-0.579196,-0.405563,0.000000,0.000000,0.234600,-869.859985,4363.569824,1000.000000,-1276.069946,-1029.439941,0.000000,-0.000003,-0.000003,0.958644,0.284606,0.000000,0.000000,-6.000000
120,123.889999,4709.580078,1000.000000,96.430000,-560.010010,0.000000,0.405110,0.579597,-0.579584,-0.405013,0.000000,0.000000,0.228900,-880.489990,4354.989746,1000.000000,-1275.739990,-1029.169922,0.000000,-0.000003,-0.000003,0.951231,0.308478,0.000000,0.000000,-6.000000
121,124.689995,4704.909668,1000.000000,96.430000,-560.010010,0.000000,0.404571,0.579972,-0.579962,-0.404474,0.000000,0.000000,0.223400,-891.119995,4346.419922,1000.000000,-1275.409912,-1028.900024,0.000000,-0.000003,-0.000003,0.943222,0.332162,0.000000,0.000000,-6.000000
122,125.489998,4700.239746,1000.000000,96.430000,-560.010010,0.000000,0.404042,0.580342,-0.580329,-0.403945,0.000000,0.000000,0.218000,-901.750000,4337.850098,1000.000000,-1275.079956,-1028.630005,0.000000,-0.000003,-0.000003,0.934625,0.355634,0.000000,0.000000,-6.000000
123,126.290001,4695.569824,1000.000000,96.430000,-560.010010,0.000000,0.403530,0.580699,-0.580685,-0.403432,0.000000,0.000000,0.212700,-912.369995,4329.279785,1000.000000,-1274.750000,-1028.359985,0.000000,-0.000003,-0.000003,0.925443,0.378886,0.000000,0.000000,-6.000000
124,127.089996,4690.899902,1000.000000,96.430000,-560.010010,0.000000,0.403028,0.581045,-0.581035,-0.402931,0.000000,0.000000,0.207600,-922.989990,4320.709961,1000.000000,-1274.419922,-1028.089966,0.000000,-0.000003,-0.000003,0.915683,0.401900,0.000000,0.000000,-6.000000
125,127.889999,4686.229980,1000.000000,96.430000,-560.010010,0.000000,0.402537,0.581385,-0.581375,-0.402440,0.000000,0.000000,0.202600,-933.609985,4312.149902,1000.000000,-1274.089966,-1027.819946,0.000000,-0.000003,-0.000003,0.905350,0.424666,0.000000,0.000000,-6.000000
126,128.690002,4681.560059,1000.000000,96.430000,-560.010010,0.000000,0.402057,0.581721,-0.581704,-0.401960,0.000000,0.000000,0.197700,-944.219971,4303.589844,1000.000000,-1273.760010,-1027.549927,0.000000,-0.000003,-0.000003,0.894452,0.447163,0.000000,0.000000,-6.000000
127,129.489990,4676.890137,1000.000000,96.430000,-560.010010,0.000000,0.401587,0.582045,-0.582028,-0.401490,0.000000,0.000000,0.192900,-954.829956,4295.029785,1000.000000,-1273.429932,-1027.280029,0.000000,-0.000003,-0.000003,0.882994,0.469384,0.000000,0.000000,-6.000000
128,130.289993,4672.219727,1000.000000,96.430000,-560.010010,0.000000,0.401129,0.582364,-0.582341,-0.401032,0.000000,0.000000,0.188200,-965.440002,4286.469727,1000.000000,-1273.099976,-1027.010010,0.000000,-0.000003,-0.000003,0.870986,0.491309,0.000000,0.000000,-6.000000
129,131.089996,4667.549805,1000.000000,96.430000,-560.010010,0.000000,0.400681,0.582673,-0.582648,-0.400584,0.000000,0.000000,0.183600,-976.049988,4277.909668,1000.000000,-1272.770020,-1026.739990,0.000000,-0.000003,-0.000003,0.858433,0.512926,0.000000,0.000000,-6.000000
130,131.889999,4662.879883,1000.000000,96.430000,-560.010010,0.000000,0.400244,0.582977,-0.582945,-0.400147,0.000000,0.000000,0.179100,-986.649963,4269.359863,1000.000000,-1272.439941,-1026.469971,0.000000,-0.000003,-0.000003,0.845343,0.534224,0.000000,0.000000,-6.000000
131,132.690002,4658.209961,1000.000000,96.430000,-560.010010,0.000000,0.399818,0.583270,-0.583236,-0.399721,0.000000,0.000000,0.174800,-997.250000,4260.810059,1000.000000,-1272.109985,-1026.199951,0.000000,-0.000003,-0.000003,0.831724,0.555189,0.000000,0.000000,-6.000000
132,133.489990,4653.540039,1000.000000,96.430000,-560.010010,0.000000,0.399403,0.583553,-0.583522,-0.399305,0.000000,0.000000,0.170600,-1007.849976,4252.259766,1000.000000,-1271.780029,-1025.929932,0.000000,-0.000003,-0.000003,0.817585,0.575808,0.000000,0.000000,-6.000000
133,134.289993,4648.870117,1000.000000,96.430000,-560.010010,0.000000,0.398998,0.583831,-0.583797,-0.398901,0.000000,0.000000,0.166500,-1018.449951,4243.709961,1000.000000,-1271.449951,-1025.660034,0.000000,-0.000003,-0.000003,0.802936,0.596065,0.000000,0.000000,-6.000000
134,135.089996,4644.199707,1000.000000,96.430000,-560.010010,0.000000,0.398604,0.584100,-0.584067,-0.398507,0.000000,0.000000,0.162500,-1029.039917,4235.169922,1000.000000,-1271.119995,-1025.390015,0.000000,-0.000003,-0.000003,0.787785,0.615950,0.000000,0.000000,-6.000000
135,135.889999,4639.529785,1000.000000,96.430000,-560.010010,0.000000,0.398216,0.584365,-0.584331,-0.398119,0.000000,0.000000,0.158600,-1039.630005,4226.629883,1000.000000,-1270.789917,-1025.119995,0.000000,-0.000003,-0.000003,0.772140,0.635453,0.000000,0.000000,-6.000000
136,136.690002,4634.859863,1000.000000,96.430000,-560.010010,0.000000,0.397838,0.584620,-0.584590,-0.397741,0.000000,0.000000,0.154700,-1050.219971,4218.089844,1000.000000,-1270.459961,-1024.849976,0.000000,-0.000003,-0.000003,0.756014,0.654556,0.000000,0.000000,-6.000000
137,137.489990,4630.189941,1000.000000,96.430000,-560.010010,0.000000,0.397471,0.584871,-0.584839,-0.397374,0.000000,0.000000,0.150900,-1060.799927,4209.549805,1000.000000,-1270.130005,-1024.589966,0.000000,-0.000003,-0.000003,0.739416,0.673249,0.000000,0.000000,-6.000000
138,138.289993,4625.520020,1000.000000,96.430000,-560.010010,0.000000,0.397110,0.585119,-0.585081,-0.397013,0.000000,0.000000,0.147200,-1071.380005,4201.009766,1000.000000,-1269.799927,-1024.319946,0.000000,-0.000003,-0.000003,0.722356,0.691521,0.000000,0.000000,-6.000000
139,139.089996,4620.850098,1000.000000,96.430000,-560.010010,0.000000,0.396759,0.585357,-0.585319,-0.396662,0.000000,0.000000,0.143600,-1081.959961,4192.479980,1000.000000,-1269.469971,-1024.049927,0.000000,-0.000003,-0.000003,0.704846,0.709360,0.000000,0.000000,-6.000000
140,139.889999,4616.179688,1000.000000,96.430000,-560.010010,0.000000,0.396419,0.585586,-0.585551,-0.396322,0.000000,0.000000,0.140100,-1092.539917,4183.949707,1000.000000,-1269.140015,-1023.789978,0.000000,-0.000003,-0.000003,0.686892,0.726759,0.000000,0.000000,-6.000000
141,140.690002,4611.509766,1000.000000,96.430000,-560.010010,0.000000,0.396085,0.585812,-0.585777,-0.395988,0.000000,0.000000,0.136700,-1103.109985,4175.419922,1000.000000,-1268.809937,-1023.529968,0.000000,-0.000003,-0.000003,0.668512,0.743701,0.000000,0.000000,-6.000000
142,141.489990,4606.839844,1000.000000,96.430000,-560.010010,0.000000,0.395761,0.586028,-0.585998,-0.395664,0.000000,0.000000,0.133400,-1113.679932,4166.890137,1000.000000,-1268.479980,-1023.269958,0.000000,-0.000003,-0.000003,0.649711,0.760181,0.000000,0.000000,-6.000000
143,142.289993,4602.169922,1000.000000,96.430000,-560.010010,0.000000,0.395443,0.586242,-0.586214,-0.395346,0.000000,0.000000,0.130200,-1124.250000,4158.359863,1000.000000,-1268.150024,-1023.009949,0.000000,-0.000003,-0.000003,0.630506,0.776184,0.000000,0.000000,-6.000000
144,143.089996,4597.500000,1000.000000,96.430000,-560.010010,0.000000,0.395130,0.586453,-0.586425,-0.395033,0.000000,0.000000,0.127000,-1134.819946,4149.839844,1000.000000,-1267.819946,-1022.750000,0.000000,-0.000003,-0.000003,0.610906,0.791703,0.000000,0.000000,-6.000000
145,143.889999,4592.830078,1000.000000,96.430000,-560.010010,0.000000,0.394828,0.586655,-0.586630,-0.394731,0.000000,0.000000,0.123900,-1145.380005,4141.319824,1000.000000,-1267.489990,-1022.489990,0.000000,-0.000003,-0.000003,0.590924,0.806727,0.000000,0.000000,-6.000000
146,144.690002,4588.159668,1000.000000,96.430000,-560.010010,0.000000,0.394531,0.586855,-0.586829,-0.394434,0.000000,0.000000,0.120900,-1155.939941,4132.799805,1000.000000,-1267.159912,-1022.229980,0.000000,-0.000003,-0.000003,0.570575,0.821246,0.000000,0.000000,-6.000000
147,145.489990,4583.489746,1000.000000,96.430000,-560.010010,0.000000,0.394240,0.587052,-0.587023,-0.394143,0.000000,0.000000,0.118000,-1166.500000,4124.279785,1000.000000,-1266.829956,-1021.969971,0.000000,-0.000003,-0.000003,0.549869,0.835251,0.000000,0.000000,-6.000000
148,146.289993,4578.819824,1000.000000,96.430000,-560.010010,0.000000,0.393959,0.587240,-0.587212,-0.393862,0.000000,0.000000,0.115100,-1177.049927,4115.770020,1000.000000,-1266.500000,-1021.709961,0.000000,-0.000003,-0.000003,0.528819,0.848735,0.000000,0.000000,-6.000000
149,147.089996,4574.149902,1000.000000,96.430000,-560.010010,0.000000,0.393684,0.587425,-0.587396,-0.393587,0.000000,0.000000,0.112300,-1187.599976,4107.259766,1000.000000,-1266.169922,-1021.449951,0.000000,-0.000003,-0.000003,0.507439,0.861687,0.000000,0.000000,-6.000000
150,147.889999,4569.479980,1000.000000,96.430000,-560.010010,0.000000,0.393414,0.587608,-0.587574,-0.393317,0.000000,0.000000,0.109600,-1198.150024,4098.750000,1000.000000,-1265.839966,-1021.190002,0.000000,-0.000003,-0.000003,0.485741,0.874103,0.000000,0.000000,-6.000000
151,148.690002,4564.810059,1000.000000,96.430000,-560.010010,0.000000,0.393150,0.587790,-0.587746,-0.393053,0.000000,0.000000,0.106900,-1208.699951,4090.239990,1000.000000,-1265.510010,-1020.929993,0.000000,-0.000003,-0.000003,0.463741,0.885971,0.000000,0.000000,-6.000000
152,149.489990,4560.140137,1000.000000,96.430000,-560.010010,0.000000,0.392896,0.587956,-0.587919,-0.392799,0.000000,0.000000,0.104300,-1219.239990,4081.729980,1000.000000,-1265.179932,-1020.669983,0.000000,-0.000003,-0.000003,0.441450,0.897286,0.000000,0.000000,-6.000000
153,150.289993,4555.469727,1000.000000,96.430000,-560.010010,0.000000,0.392648,0.588120,-0.588086,-0.392551,0.000000,0.000000,0.101800,-1229.780029,4073.229980,1000.000000,-1264.849976,-1020.409973,0.000000,-0.000003,-0.000003,0.418883,0.908040,0.000000,0.000000,-6.000000
154,151.089996,4550.799805,1000.000000,96.430000,-560.010010,0.000000,0.392405,0.588282,-0.588248,-0.392308,0.000000,0.000000,0.099300,-1240.319946,4064.729980,1000.000000,-1264.520020,-1020.149963,0.000000,-0.000003,-0.000003,0.396052,0.918228,0.000000,0.000000,-6.000000
155,151.889999,4546.129883,1000.000000,96.430000,-560.010010,0.000000,0.392168,0.588442,-0.588405,-0.392071,0.000000,0.000000,0.096900,-1250.849976,4056.229980,1000.000000,-1264.189941,-1019.889954,0.000000,-0.000003,-0.000003,0.372973,0.927842,0.000000,0.000000,-6.000000
156,152.690002,4541.459961,1000.000000,96.430000,-560.010010,0.000000,0.391936,0.588595,-0.588561,-0.391839,0.000000,0.000000,0.094500,-1261.380005,4047.729980,1000.000000,-1263.859985,-1019.630005,0.000000,-0.000003,-0.000003,0.349662,0.936876,0.000000,0.000000,-6.000000
157,153.489990,4536.790039,1000.000000,96.430000,-560.010010,0.000000,0.391710,0.588746,-0.588712,-0.391612,0.000000,0.000000,0.092200,-1271.909912,4039.239990,1000.000000,-1263.530029,-1019.369995,0.000000,-0.000003,-0.000003,0.326136,0.945323,0.000000,0.000000,-6.000000
158,154.289993,4532.120117,1000.000000,96.430000,-560.010010,0.000000,0.391488,0.588894,-0.588858,-0.391391,0.000000,0.000000,0.089900,-1282.439941,4030.750000,1000.000000,-1263.199951,-1019.109985,0.000000,-0.000003,-0.000003,0.302404,0.953180,0.000000,0.000000,-6.000000
159,155.089996,4527.449707,1000.000000,96.430000,-560.010010,0.000000,0.391273,0.589035,-0.589003,-0.391175,0.000000,0.000000,0.087700,-1292.959961,4022.260010,1000.000000,-1262.869995,-1018.849976,0.000000,-0.000003,-0.000003,0.278483,0.960441,0.000000,0.000000,-6.000000
160,155.889999,4522.779785,1000.000000,96.430000,-560.010010,0.000000,0.391062,0.589174,-0.589144,-0.390965,0.000000,0.000000,0.085500,-1303.479980,4013.770020,1000.000000,-1262.539917,-1018.589966,0.000000,-0.000003,-0.000003,0.254390,0.967102,0.000000,0.000000,-6.000000
161,156.690002,4518.109863,1000.000000,96.430000,-560.010010,0.000000,0.390857,0.589311,-0.589279,-0.390760,0.000000,0.000000,0.083400,-1314.000000,4005.280029,1000.000000,-1262.209961,-1018.329956,0.000000,-0.000003,-0.000003,0.230135,0.973159,0.000000,0.000000,-6.000000
162,157.489990,4513.439941,1000.000000,96.430000,-560.010010,0.000000,0.390658,0.589441,-0.589413,-0.390560,0.000000,0.000000,0.081400,-1324.520020,3996.799805,1000.000000,-1261.880005,-1018.070007,0.000000,-0.000003,-0.000003,0.205734,0.978608,0.000000,0.000000,-6.000000
163,158.289993,4508.770020,1000.000000,96.430000,-560.010010,0.000000,0.390463,0.589569,-0.589543,-0.390366,0.000000,0.000000,0.079400,-1335.030029,3988.319824,1000.000000,-1261.549927,-1017.809998,0.000000,-0.000003,-0.000003,0.181209,0.983445,0.000000,0.000000,-6.000000
164,159.089996,4504.100098,1000.000000,96.430000,-560.010010,0.000000,0.390275,0.589695,-0.589667,-0.390177,0.000000,0.000000,0.077400,-1345.539917,3979.839844,1000.000000,-1261.219971,-1017.549988,0.000000,-0.000003,-0.000003,0.156571,0.987667,0.000000,0.000000,-6.000000
165,159.889999,4499.429688,1000.000000,96.430000,-560.010010,0.000000,0.390091,0.589814,-0.589791,-0.389994,0.000000,0.000000,0.075500,-1356.049927,3971.359863,1000.000000,-1260.890015,-1017.289978,0.000000,-0.000003,-0.000003,0.131830,0.991272,0.000000,0.000000,-6.000000
166,160.690002,4494.759766,1000.000000,96.430000,-560.010010,0.000000,0.389908,0.589937,-0.589910,-0.389811,0.000000,0.000000,0.073600,-1366.549927,3962.879883,1000.000000,-1260.559937,-1017.029968,0.000000,-0.000003,-0.000003,0.107009,0.994258,0.000000,0.000000,-6.000000
167,161.489990,4490.089844,1000.000000,96.430000,-560.010010,0.000000,0.389730,0.590054,-0.590028,-0.389633,0.000000,0.000000,0.071800,-1377.049927,3954.409912,1000.000000,-1260.239990,-1016.769958,0.000000,-0.000003,-0.000003,0.082123,0.996622,0.000000,0.000000,-6.000000
168,162.289993,4485.419922,1000.000000,96.430000,-560.010010,0.000000,0.389557,0.590169,-0.590142,-0.389460,0.000000,0.000000,0.070000,-1387.549927,3945.939941,1000.000000,-1259.919922,-1016.509949,0.000000,-0.000003,-0.000003,0.057182,0.998364,0.000000,0.000000,-6.000000
169,163.089996,4480.750000,1000.000000,96.430000,-560.010010,0.000000,0.389390,0.590276,-0.590255,-0.389293,0.000000,0.000000,0.068300,-1398.049927,3937.469971,1000.000000,-1259.599976,-1016.250000,0.000000,-0.000003,-0.000003,0.032210,0.999481,0.000000,0.000000,-6.000000
