frame,ball.Location.X,ball.Location.Y,ball.Location.Z,ball.LinearVelocity.X,ball.LinearVelocity.Y,ball.LinearVelocity.Z,ball.Quaternion.X,ball.Quaternion.Y,ball.Quaternion.Z,ball.Quaternion.W,ball.AngularVelocity.X,ball.AngularVelocity.Y,ball.AngularVelocity.Z
37,-772.630005,4791.479980,400.000000,3962.419922,940.940002,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
38,-739.619995,4799.319824,400.000000,3961.409912,940.699951,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
39,-706.619995,4807.159668,400.000000,3960.399902,940.459961,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
40,-673.630005,4814.989746,400.000000,3959.389893,940.219971,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
41,-640.640015,4822.819824,400.000000,3958.379883,939.979980,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
42,-607.659973,4830.649902,400.000000,3957.369873,939.739990,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
43,-574.690002,4838.479980,400.000000,3956.359863,939.500000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
44,-541.729980,4846.310059,400.000000,3955.349854,939.259949,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
45,-508.779999,4854.139648,400.000000,3954.339844,939.019958,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
46,-475.839996,4861.959961,400.000000,3953.329834,938.779968,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
47,-442.899994,4869.779785,400.000000,3952.319824,938.539978,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
48,-409.970001,4877.600098,400.000000,3951.309814,938.299988,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
49,-377.049988,4885.419922,400.000000,3950.299805,938.059998,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
50,-344.139984,4893.239746,400.000000,3949.289795,937.820007,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
