frame,input.bActivateBoost,input.bHoldingBoost,input.Throttle,input.Pitch,car.Location.X,car.Location.Y,car.Location.Z,car.LinearVelocity.X,car.LinearVelocity.Y,car.LinearVelocity.Z,car.Quaternion.X,car.Quaternion.Y,car.Quaternion.Z,car.Quaternion.W,car.AngularVelocity.X,car.AngularVelocity.Y,car.AngularVelocity.Z,ball.Location.X,ball.Location.Y,ball.Location.Z,ball.LinearVelocity.X,ball.LinearVelocity.Y,ball.LinearVelocity.Z,ball.Quaternion.X,ball.Quaternion.Y,ball.Quaternion.Z,ball.Quaternion.W,ball.AngularVelocity.X,ball.AngularVelocity.Y,ball.AngularVelocity.Z
427,True,True,1.000000,0.100000,0.000000,-1596.779907,1435.510010,0.000000,-1712.239990,38.320000,-0.706481,0.706613,-0.028131,-0.028137,0.549800,0.000000,0.000000,0.000000,-753.019958,327.570007,0.000000,-228.319992,365.940002,0.910352,0.000003,0.000003,0.413834,2.537600,0.000000,0.000000
428,True,True,1.000000,0.100000,0.000000,-1611.119995,1435.789917,0.000000,-1721.029907,33.599998,-0.706546,0.706673,-0.026513,-0.026518,0.549800,0.000000,0.000000,0.000000,-754.919983,330.570007,0.000000,-228.259995,360.429993,0.914676,0.000003,0.000003,0.404188,2.537600,0.000000,0.000000
429,True,True,1.000000,0.100000,0.000000,-1625.539917,1436.029907,0.000000,-1729.819946,28.840000,-0.706605,0.706732,-0.024894,-0.024900,0.549800,0.000000,0.000000,0.000000,-756.820007,333.529999,0.000000,-228.199997,354.919983,0.918899,0.000003,0.000003,0.394493,2.537600,0.000000,0.000000
430,True,True,1.000000,0.100000,0.000000,-1640.029907,1436.229980,0.000000,-1738.609985,24.039999,-0.706659,0.706788,-0.023276,-0.023281,0.549800,0.000000,0.000000,0.000000,-758.719971,336.440002,0.000000,-228.139999,349.410004,0.923018,0.000003,0.000003,0.384756,2.537600,0.000000,0.000000
431,True,True,1.000000,0.100000,0.000000,-1654.589966,1436.390015,0.000000,-1747.409912,19.199999,-0.706713,0.706837,-0.021657,-0.021663,0.549800,0.000000,0.000000,0.000000,-760.619995,339.309998,0.000000,-228.080002,343.899994,0.927035,0.000003,0.000003,0.374975,2.537600,0.000000,0.000000
432,True,True,1.000000,0.100000,0.000000,-1669.219971,1436.510010,0.000000,-1756.209961,14.320000,-0.706761,0.706884,-0.020039,-0.020044,0.549800,0.000000,0.000000,0.000000,-762.519958,342.130005,0.000000,-228.019989,338.389984,0.930948,0.000003,0.000003,0.365151,2.537600,0.000000,0.000000
433,True,True,1.000000,0.100000,0.000000,-1683.929932,1436.589966,0.000000,-1765.010010,9.400000,-0.706805,0.706929,-0.018421,-0.018426,0.549800,0.000000,0.000000,0.000000,-764.419983,344.899994,0.000000,-227.959991,332.880005,0.934756,0.000003,0.000003,0.355289,2.537600,0.000000,0.000000
434,True,True,1.000000,0.100000,0.000000,-1698.709961,1436.630005,0.000000,-1773.809937,4.440000,-0.706842,0.706972,-0.016802,-0.016808,0.549800,0.000000,0.000000,0.000000,-766.320007,347.630005,0.000000,-227.899994,327.369995,0.938461,0.000003,0.000003,0.345384,2.537600,0.000000,0.000000
435,True,True,1.000000,0.100000,0.000000,-1713.559937,1436.630005,0.000000,-1782.609985,-0.550000,-0.706880,0.707007,-0.015184,-0.015189,0.549800,0.000000,0.000000,0.000000,-768.219971,350.309998,0.000000,-227.839996,321.869995,0.942061,0.000003,0.000003,0.335442,2.537600,0.000000,0.000000
436,True,True,1.000000,0.100000,0.000000,-1728.489990,1436.579956,0.000000,-1791.419922,-5.580000,-0.706913,0.707041,-0.013565,-0.013571,0.549800,0.000000,0.000000,0.000000,-770.119995,352.949982,0.000000,-227.779999,316.369995,0.945555,0.000003,0.000003,0.325461,2.537600,0.000000,0.000000
437,True,True,1.000000,0.100000,0.000000,-1743.489990,1436.489990,0.000000,-1800.229980,-10.650000,-0.706939,0.707072,-0.011947,-0.011952,0.549800,0.000000,0.000000,0.000000,-772.019958,355.539978,0.000000,-227.720001,310.869995,0.948944,0.000003,0.000003,0.315443,2.537600,0.000000,0.000000
438,True,True,1.000000,0.100000,0.000000,-1758.569946,1436.359985,0.000000,-1809.039917,-15.759999,-0.706966,0.707096,-0.010328,-0.010334,0.549800,0.000000,0.000000,0.000000,-773.919983,358.079987,0.000000,-227.659988,305.369995,0.952227,0.000003,0.000003,0.305392,2.537600,0.000000,0.000000
439,True,True,1.000000,0.100000,0.000000,-1773.719971,1436.189941,0.000000,-1817.849976,-20.910000,-0.706988,0.707118,-0.008710,-0.008715,0.549800,0.000000,0.000000,0.000000,-775.820007,360.579987,0.000000,-227.599991,299.869995,0.955402,0.000003,0.000003,0.295310,2.537600,0.000000,0.000000
440,True,True,1.000000,0.100000,0.000000,-1788.939941,1435.969971,0.000000,-1826.659912,-26.099998,-0.707004,0.707138,-0.007091,-0.007097,0.549800,0.000000,0.000000,0.000000,-777.719971,363.029999,0.000000,-227.539993,294.369995,0.958471,0.000003,0.000003,0.285189,2.537600,0.000000,0.000000
441,True,True,1.000000,0.100000,0.000000,-1804.239990,1435.709961,0.000000,-1835.469971,-31.330000,-0.707020,0.707151,-0.005473,-0.005478,0.549800,0.000000,0.000000,0.000000,-779.619995,365.440002,0.000000,-227.479996,288.869995,0.961432,0.000003,0.000003,0.275041,2.537600,0.000000,0.000000
442,True,True,1.000000,0.100000,0.000000,-1819.609985,1435.400024,0.000000,-1844.279907,-36.610001,-0.707031,0.707161,-0.003855,-0.003860,0.549800,0.000000,0.000000,0.000000,-781.519958,367.799988,0.000000,-227.419998,283.380005,0.964286,0.000003,0.000003,0.264861,2.537600,0.000000,0.000000
443,True,True,1.000000,0.100000,0.000000,-1835.049927,1435.049927,0.000000,-1853.089966,-41.930000,-0.707037,0.707170,-0.002236,-0.002242,0.549800,0.000000,0.000000,0.000000,-783.409973,370.119995,0.000000,-227.360001,277.889984,0.967034,0.000003,0.000003,0.254649,2.537600,0.000000,0.000000
444,True,True,1.000000,0.100000,0.000000,-1850.569946,1434.659912,0.000000,-1861.899902,-47.289997,-0.707042,0.707171,-0.000618,-0.000623,0.549800,0.000000,0.000000,0.000000,-785.299988,372.389984,0.000000,-227.299988,272.399994,0.969672,0.000003,0.000003,0.244409,2.537600,0.000000,0.000000
445,True,True,1.000000,0.100000,0.000000,-1866.159912,1434.219971,0.000000,-1870.709961,-52.689999,-0.707042,0.707170,0.001001,0.000995,0.549800,0.000000,0.000000,0.000000,-787.190002,374.609985,0.000000,-227.239990,266.910004,0.972202,0.000003,0.000003,0.234143,2.537600,0.000000,0.000000
446,True,True,1.000000,0.100000,0.000000,-1881.819946,1433.739990,0.000000,-1879.519897,-58.129997,-0.707037,0.707167,0.002619,0.002614,0.549800,0.000000,0.000000,0.000000,-789.079956,376.789978,0.000000,-227.179993,261.419983,0.974624,0.000003,0.000003,0.223850,2.537600,0.000000,0.000000
447,True,True,1.000000,0.100000,0.000000,-1897.559937,1433.209961,0.000000,-1888.329956,-63.609997,-0.707031,0.707157,0.004238,0.004232,0.549800,0.000000,0.000000,0.000000,-790.969971,378.919983,0.000000,-227.119995,255.929993,0.976935,0.000003,0.000003,0.213535,2.537600,0.000000,0.000000
448,True,True,1.000000,0.100000,0.000000,-1913.369995,1432.630005,0.000000,-1897.140015,-69.129997,-0.707020,0.707145,0.005856,0.005851,0.549800,0.000000,0.000000,0.000000,-792.859985,381.009979,0.000000,-227.059998,250.439987,0.979139,0.000003,0.000003,0.203193,2.537600,0.000000,0.000000
449,True,True,1.000000,0.100000,0.000000,-1929.250000,1432.010010,0.000000,-1905.949951,-74.689995,-0.707004,0.707130,0.007475,0.007469,0.549800,0.000000,0.000000,0.000000,-794.750000,383.049988,0.000000,-227.000000,244.949997,0.981232,0.000003,0.000003,0.192830,2.537600,0.000000,0.000000
450,True,True,1.000000,0.100000,0.000000,-1945.209961,1431.339966,0.000000,-1914.760010,-80.290001,-0.706983,0.707114,0.009093,0.009088,0.549800,0.000000,0.000000,0.000000,-796.639954,385.049988,0.000000,-226.940002,239.470001,0.983216,0.000003,0.000003,0.182445,2.537600,0.000000,0.000000
451,True,True,1.000000,0.100000,0.000000,-1961.239990,1430.619995,0.000000,-1923.569946,-85.930000,-0.706961,0.707090,0.010711,0.010706,0.549800,0.000000,0.000000,0.000000,-798.529968,387.000000,0.000000,-226.879990,233.989990,0.985090,0.000003,0.000003,0.172038,2.537600,0.000000,0.000000
452,True,True,1.000000,0.100000,0.000000,-1977.339966,1429.859985,0.000000,-1932.380005,-91.610001,-0.706934,0.707064,0.012330,0.012324,0.549800,0.000000,0.000000,0.000000,-800.419983,388.899994,0.000000,-226.819992,228.509995,0.986854,0.000003,0.000003,0.161615,2.537600,0.000000,0.000000
453,True,True,1.000000,0.100000,0.000000,-1993.519897,1429.049927,0.000000,-1941.189941,-97.329994,-0.706902,0.707037,0.013948,0.013943,0.549800,0.000000,0.000000,0.000000,-802.309998,390.759979,0.000000,-226.759995,223.029999,0.988508,0.000003,0.000003,0.151171,2.537600,0.000000,0.000000
454,True,True,1.000000,0.100000,0.000000,-2009.769897,1428.189941,0.000000,-1950.000000,-103.089996,-0.706869,0.707001,0.015567,0.015561,0.549800,0.000000,0.000000,0.000000,-804.200012,392.569977,0.000000,-226.699997,217.549988,0.990051,0.000003,0.000003,0.140710,2.537600,0.000000,0.000000
455,True,True,1.000000,0.100000,0.000000,-2026.089966,1427.279907,0.000000,-1958.809937,-108.889999,-0.706832,0.706964,0.017185,0.017180,0.549800,0.000000,0.000000,0.000000,-806.089966,394.339996,0.000000,-226.639999,212.069992,0.991483,0.000003,0.000003,0.130234,2.537600,0.000000,0.000000
456,True,True,1.000000,0.100000,0.000000,-2042.489990,1426.319946,0.000000,-1967.609985,-114.729996,-0.706788,0.706925,0.018804,0.018798,0.549800,0.000000,0.000000,0.000000,-807.979980,396.059998,0.000000,-226.580002,206.589996,0.992805,0.000003,0.000003,0.119741,2.537600,0.000000,0.000000
457,True,True,1.000000,0.100000,0.000000,-2058.959961,1425.309937,0.000000,-1976.409912,-120.610001,-0.706745,0.706878,0.020422,0.020417,0.549800,0.000000,0.000000,0.000000,-809.869995,397.739990,0.000000,-226.519989,201.119995,0.994016,0.000003,0.000003,0.109237,2.537600,0.000000,0.000000
458,True,True,1.000000,0.100000,0.000000,-2075.500000,1424.260010,0.000000,-1985.209961,-126.529999,-0.706697,0.706830,0.022041,0.022035,0.549800,0.000000,0.000000,0.000000,-811.760010,399.369995,0.000000,-226.459991,195.649994,0.995115,0.000003,0.000003,0.098722,2.537600,0.000000,0.000000
459,True,True,1.000000,0.100000,0.000000,-2092.119873,1423.159912,0.000000,-1994.010010,-132.489990,-0.706643,0.706779,0.023659,0.023654,0.549800,0.000000,0.000000,0.000000,-813.649963,400.949982,0.000000,-226.399994,190.179993,0.996103,0.000003,0.000003,0.088197,2.537600,0.000000,0.000000
460,True,True,1.000000,0.100000,0.000000,-2108.810059,1422.010010,0.000000,-2002.799927,-138.489990,-0.706589,0.706721,0.025277,0.025272,0.549800,0.000000,0.000000,0.000000,-815.539978,402.489990,0.000000,-226.339996,184.709991,0.996980,0.000003,0.000003,0.077661,2.537600,0.000000,0.000000
461,True,True,1.000000,0.100000,0.000000,-2125.570068,1420.809937,0.000000,-2011.589966,-144.529999,-0.706529,0.706661,0.026896,0.026890,0.549800,0.000000,0.000000,0.000000,-817.429993,403.979980,0.000000,-226.279999,179.239990,0.997745,0.000003,0.000003,0.067114,2.537600,0.000000,0.000000
462,True,True,1.000000,0.100000,0.000000,-2142.409912,1419.549927,0.000000,-2020.380005,-150.610001,-0.706465,0.706599,0.028514,0.028509,0.549800,0.000000,0.000000,0.000000,-819.320007,405.429993,0.000000,-226.220001,173.769989,0.998399,0.000003,0.000003,0.056562,2.537600,0.000000,0.000000
463,True,True,1.000000,0.100000,0.000000,-2159.320068,1418.239990,0.000000,-2029.169922,-156.729996,-0.706400,0.706529,0.030133,0.030127,0.549800,0.000000,0.000000,0.000000,-821.199951,406.829987,0.000000,-226.159988,168.300003,0.998941,0.000003,0.000003,0.046004,2.537600,0.000000,0.000000
464,True,True,1.000000,0.100000,0.000000,-2176.300049,1416.880005,0.000000,-2037.949951,-162.889999,-0.706330,0.706457,0.031751,0.031746,0.549800,0.000000,0.000000,0.000000,-823.079956,408.190002,0.000000,-226.099991,162.839996,0.999372,0.000003,0.000003,0.035441,2.537600,0.000000,0.000000
465,True,True,1.000000,0.100000,0.000000,-2193.359863,1415.469971,0.000000,-2046.729980,-169.089996,-0.706254,0.706384,0.033370,0.033364,0.549800,0.000000,0.000000,0.000000,-824.959961,409.500000,0.000000,-226.039993,157.379990,0.999690,0.000003,0.000003,0.024873,2.537600,0.000000,0.000000
466,True,True,1.000000,0.100000,0.000000,-2210.489990,1414.010010,0.000000,-2055.510010,-175.330002,-0.706173,0.706308,0.034988,0.034983,0.549800,0.000000,0.000000,0.000000,-826.839966,410.769989,0.000000,-225.979996,151.919998,0.999898,0.000003,0.000003,0.014299,2.537600,0.000000,0.000000
467,True,True,1.000000,0.100000,0.000000,-2227.689941,1412.500000,0.000000,-2064.280029,-181.610001,-0.706092,0.706225,0.036607,0.036601,0.549800,0.000000,0.000000,0.000000,-828.719971,411.989990,0.000000,-225.919998,146.459991,0.999993,0.000003,0.000003,0.003725,2.537600,0.000000,0.000000
468,True,True,1.000000,0.100000,0.000000,-2244.969971,1410.929932,0.000000,-2073.050049,-187.929993,-0.706006,0.706140,0.038225,0.038220,0.549800,0.000000,0.000000,0.000000,-830.599976,413.169983,0.000000,-225.860001,141.000000,0.999977,0.000003,0.000003,-0.006849,2.537600,0.000000,0.000000
469,True,True,1.000000,0.100000,0.000000,-2262.320068,1409.309937,0.000000,-2081.810059,-194.289993,-0.705914,0.706052,0.039843,0.039838,0.549800,0.000000,0.000000,0.000000,-832.479980,414.299988,0.000000,-225.799988,135.539993,0.999848,0.000003,0.000003,-0.017423,2.537600,0.000000,0.000000
470,True,True,1.000000,0.100000,0.000000,-2279.739990,1407.640015,0.000000,-2090.570068,-200.690002,-0.705823,0.705958,0.041462,0.041456,0.549800,0.000000,0.000000,0.000000,-834.359985,415.380005,0.000000,-225.739990,130.080002,0.999608,0.000003,0.000003,-0.027991,2.537600,0.000000,0.000000
471,True,True,1.000000,0.100000,0.000000,-2297.229980,1405.909912,0.000000,-2099.320068,-207.129990,-0.705726,0.705861,0.043080,0.043075,0.549800,0.000000,0.000000,0.000000,-836.239990,416.419983,0.000000,-225.679993,124.629997,0.999256,0.000003,0.000003,-0.038559,2.537600,0.000000,0.000000
472,True,True,1.000000,0.100000,0.000000,-2314.800049,1404.130005,0.000000,-2108.070068,-213.610001,-0.705623,0.705762,0.044699,0.044693,0.549800,0.000000,0.000000,0.000000,-838.119995,417.410004,0.000000,-225.619995,119.180000,0.998793,0.000003,0.000003,-0.049123,2.537600,0.000000,0.000000
473,True,True,1.000000,0.100000,0.000000,-2332.439941,1402.299927,0.000000,-2116.810059,-220.129990,-0.705521,0.705656,0.046317,0.046312,0.549800,0.000000,0.000000,0.000000,-840.000000,418.359985,0.000000,-225.559998,113.729996,0.998218,0.000003,0.000003,-0.059680,2.537600,0.000000,0.000000
474,True,True,1.000000,0.100000,0.000000,-2350.149902,1400.409912,0.000000,-2125.550049,-226.690002,-0.705413,0.705548,0.047936,0.047930,0.549800,0.000000,0.000000,0.000000,-841.880005,419.259979,0.000000,-225.500000,108.279999,0.997531,0.000003,0.000003,-0.070232,2.537600,0.000000,0.000000
475,True,True,1.000000,0.100000,0.000000,-2367.939941,1398.469971,0.000000,-2134.280029,-233.289993,-0.705299,0.705437,0.049554,0.049549,0.549800,0.000000,0.000000,0.000000,-843.760010,420.119995,0.000000,-225.440002,102.829994,0.996732,0.000003,0.000003,-0.080774,2.537600,0.000000,0.000000
476,True,True,1.000000,0.100000,0.000000,-2385.800049,1396.469971,0.000000,-2143.010010,-239.929993,-0.705186,0.705320,0.051173,0.051162,0.549800,0.000000,0.000000,0.000000,-845.639954,420.929993,0.000000,-225.379990,97.379997,0.995822,0.000003,0.000003,-0.091310,2.537600,0.000000,0.000000
477,True,True,1.000000,0.100000,0.000000,-2403.729980,1394.409912,0.000000,-2151.729980,-246.610001,-0.705067,0.705201,0.052786,0.052775,0.549800,0.000000,0.000000,0.000000,-847.519958,421.699982,0.000000,-225.319992,91.930000,0.994801,0.000003,0.000003,-0.101835,2.537600,0.000000,0.000000
478,True,True,1.000000,0.100000,0.000000,-2421.729980,1392.299927,0.000000,-2160.449951,-253.330002,-0.704943,0.705080,0.054399,0.054388,0.549800,0.000000,0.000000,0.000000,-849.399963,422.419983,0.000000,-225.259995,86.489998,0.993669,0.000003,0.000003,-0.112350,2.537600,0.000000,0.000000
479,True,True,1.000000,0.100000,0.000000,-2439.810059,1390.130005,0.000000,-2169.159912,-260.089996,-0.704819,0.704951,0.056012,0.056001,0.549800,0.000000,0.000000,0.000000,-851.279968,423.099976,0.000000,-225.199997,81.049995,0.992425,0.000003,0.000003,-0.122848,2.537600,0.000000,0.000000
480,True,True,1.000000,0.100000,0.000000,-2457.959961,1387.909912,0.000000,-2177.859863,-266.889984,-0.704690,0.704821,0.057625,0.057614,0.549800,0.000000,0.000000,0.000000,-853.159973,423.729980,0.000000,-225.139999,75.610001,0.991071,0.000003,0.000003,-0.133336,2.537600,0.000000,0.000000
481,True,True,1.000000,0.100000,0.000000,-2476.179932,1385.630005,0.000000,-2186.560059,-273.729980,-0.704555,0.704688,0.059238,0.059227,0.549800,0.000000,0.000000,0.000000,-855.039978,424.309998,0.000000,-225.080002,70.169998,0.989606,0.000003,0.000003,-0.143807,2.537600,0.000000,0.000000
482,True,True,1.000000,0.100000,0.000000,-2494.469971,1383.289917,0.000000,-2195.250000,-280.609985,-0.704420,0.704548,0.060851,0.060840,0.549800,0.000000,0.000000,0.000000,-856.919983,424.849976,0.000000,-225.019989,64.729996,0.988030,0.000003,0.000003,-0.154262,2.537600,0.000000,0.000000
483,True,True,1.000000,0.100000,0.000000,-2512.839844,1380.890015,0.000000,-2203.929932,-287.529999,-0.704280,0.704406,0.062464,0.062453,0.549800,0.000000,0.000000,0.000000,-858.789978,425.339996,0.000000,-224.959991,59.289997,0.986343,0.000003,0.000003,-0.164701,2.537600,0.000000,0.000000
484,True,True,1.000000,0.100000,0.000000,-2531.280029,1378.439941,0.000000,-2212.609863,-294.489990,-0.704134,0.704262,0.064077,0.064066,0.549800,0.000000,0.000000,0.000000,-860.659973,425.789978,0.000000,-224.899994,53.849998,0.984547,0.000003,0.000003,-0.175118,2.537600,0.000000,0.000000
485,True,True,1.000000,0.100000,0.000000,-2549.790039,1375.929932,0.000000,-2221.280029,-301.489990,-0.703983,0.704116,0.065690,0.065679,0.549800,0.000000,0.000000,0.000000,-862.529968,426.190002,0.000000,-224.839996,48.410000,0.982641,0.000003,0.000003,-0.185520,2.537600,0.000000,0.000000
486,True,True,1.000000,0.100000,0.000000,-2568.369873,1373.359985,0.000000,-2229.939941,-308.529999,-0.703832,0.703962,0.067303,0.067292,0.549800,0.000000,0.000000,0.000000,-864.399963,426.549988,0.000000,-224.779999,42.980000,0.980624,0.000003,0.000003,-0.195899,2.537600,0.000000,0.000000
487,True,True,1.000000,0.100000,0.000000,-2587.020020,1370.729980,0.000000,-2238.589844,-315.609985,-0.703676,0.703806,0.068916,0.068905,0.549800,0.000000,0.000000,0.000000,-866.269958,426.859985,0.000000,-224.720001,37.549999,0.978498,0.000003,0.000003,-0.206257,2.537600,0.000000,0.000000
488,True,True,1.000000,0.100000,0.000000,-2605.750000,1368.039917,0.000000,-2247.239990,-322.729980,-0.703514,0.703648,0.070529,0.070518,0.549800,0.000000,0.000000,0.000000,-868.139954,427.130005,0.000000,-224.659988,32.119999,0.976262,0.000003,0.000003,-0.216594,2.537600,0.000000,0.000000
489,True,True,1.000000,0.100000,0.000000,-2624.550049,1365.289917,0.000000,-2255.879883,-329.889984,-0.703352,0.703483,0.072142,0.072131,0.549800,0.000000,0.000000,0.000000,-870.010010,427.349976,0.000000,-224.599991,26.689999,0.973917,0.000003,0.000003,-0.226903,2.537600,0.000000,0.000000
490,True,True,1.000000,0.100000,0.000000,-2643.419922,1362.479980,0.000000,-2264.510010,-337.089996,-0.703185,0.703316,0.073755,0.073744,0.549800,0.000000,0.000000,0.000000,-871.880005,427.529999,0.000000,-224.539993,21.260000,0.971464,0.000003,0.000003,-0.237186,2.537600,0.000000,0.000000
491,True,True,1.000000,0.100000,0.000000,-2662.359863,1359.609985,0.000000,-2273.129883,-344.329987,-0.703012,0.703146,0.075368,0.075357,0.549800,0.000000,0.000000,0.000000,-873.750000,427.660004,0.000000,-224.479996,15.830000,0.968903,0.000003,0.000003,-0.247441,2.537600,0.000000,0.000000
492,True,True,1.000000,0.100000,0.000000,-2681.369873,1356.679932,0.000000,-2273.159912,-350.289978,-0.702839,0.702969,0.076981,0.076971,0.549800,0.000000,0.000000,0.000000,-875.619995,427.750000,0.000000,-224.419998,10.400000,0.966233,0.000003,0.000003,-0.257670,2.537600,0.000000,0.000000
493,True,True,1.000000,0.100000,0.000000,-2700.379883,1353.699951,0.000000,-2272.260010,-356.119995,-0.702661,0.702792,0.078589,0.078578,0.549800,0.000000,0.000000,0.000000,-877.489990,427.789978,0.000000,-224.360001,4.980000,0.963455,0.000003,0.000003,-0.267872,2.537600,0.000000,0.000000
494,True,True,1.000000,0.100000,0.000000,-2719.389893,1350.669922,0.000000,-2271.329834,-361.959991,-0.702478,0.702612,0.080197,0.080186,0.549800,0.000000,0.000000,0.000000,-879.359985,427.789978,0.000000,-224.299988,-0.430000,0.960569,0.000003,0.000003,-0.278041,2.537600,0.000000,0.000000
495,True,True,1.000000,0.100000,0.000000,-2738.389893,1347.589966,0.000000,-2270.389893,-367.819977,-0.702295,0.702424,0.081804,0.081794,0.549800,0.000000,0.000000,0.000000,-881.229980,427.739990,0.000000,-224.239990,-5.840000,0.957575,0.000003,0.000003,-0.288183,2.537600,0.000000,0.000000
496,True,True,1.000000,0.100000,0.000000,-2757.379883,1344.459961,0.000000,-2269.429932,-373.690002,-0.702106,0.702235,0.083412,0.083401,0.549800,0.000000,0.000000,0.000000,-883.099976,427.649994,0.000000,-224.179993,-11.250000,0.954474,0.000003,0.000003,-0.298293,2.537600,0.000000,0.000000
497,True,True,1.000000,0.100000,0.000000,-2776.359863,1341.280029,0.000000,-2268.459961,-379.569977,-0.701911,0.702044,0.085020,0.085009,0.549800,0.000000,0.000000,0.000000,-884.969971,427.509979,0.000000,-224.119995,-16.660000,0.951266,0.000003,0.000003,-0.308370,2.537600,0.000000,0.000000
498,True,True,1.000000,0.100000,0.000000,-2795.329834,1338.049927,0.000000,-2267.459961,-385.459991,-0.701717,0.701845,0.086627,0.086616,0.549800,0.000000,0.000000,0.000000,-886.839966,427.329987,0.000000,-224.059998,-22.070000,0.947953,0.000003,0.000003,-0.318410,2.537600,0.000000,0.000000
499,True,True,1.000000,0.100000,0.000000,-2814.300049,1334.770020,0.000000,-2266.449951,-391.369995,-0.701518,0.701644,0.088235,0.088224,0.549800,0.000000,0.000000,0.000000,-888.709961,427.099976,0.000000,-224.000000,-27.480000,0.944533,0.000003,0.000003,-0.328418,2.537600,0.000000,0.000000
500,True,True,1.000000,0.100000,0.000000,-2833.260010,1331.449951,0.000000,-2265.419922,-397.289978,-0.701313,0.701441,0.089843,0.089832,0.549800,0.000000,0.000000,0.000000,-890.579956,426.829987,0.000000,-223.940002,-32.880001,0.941007,0.000003,0.000003,-0.338387,2.537600,0.000000,0.000000
501,True,True,1.000000,0.100000,0.000000,-2852.209961,1328.079956,0.000000,-2264.369873,-403.220001,-0.701102,0.701235,0.091450,0.091439,0.549800,0.000000,0.000000,0.000000,-892.449951,426.509979,0.000000,-223.879990,-38.279999,0.937376,0.000003,0.000003,-0.348319,2.537600,0.000000,0.000000
502,True,True,1.000000,0.100000,0.000000,-2871.149902,1324.659912,0.000000,-2263.310059,-409.160004,-0.700892,0.701023,0.093058,0.093047,0.549800,0.000000,0.000000,0.000000,-894.320007,426.149994,0.000000,-223.819992,-43.680000,0.933640,0.000003,0.000003,-0.358213,2.537600,0.000000,0.000000
503,True,True,1.000000,0.100000,0.000000,-2890.079834,1321.189941,0.000000,-2262.219971,-415.109985,-0.700676,0.700808,0.094666,0.094655,0.549800,0.000000,0.000000,0.000000,-896.179993,425.739990,0.000000,-223.759995,-49.079998,0.929800,0.000003,0.000003,-0.368064,2.537600,0.000000,0.000000
504,True,True,1.000000,0.100000,0.000000,-2909.000000,1317.669922,0.000000,-2261.119873,-421.069977,-0.700455,0.700592,0.096273,0.096257,0.549800,0.000000,0.000000,0.000000,-898.039978,425.289978,0.000000,-223.699997,-54.480000,0.925858,0.000003,0.000003,-0.377872,2.537600,0.000000,0.000000
505,True,True,1.000000,0.100000,0.000000,-2927.909912,1314.099976,0.000000,-2260.000000,-427.049988,-0.700234,0.700369,0.097875,0.097859,0.549800,0.000000,0.000000,0.000000,-899.899963,424.789978,0.000000,-223.639999,-59.879997,0.921810,0.000003,0.000003,-0.387642,2.537600,0.000000,0.000000
506,True,True,1.000000,0.100000,0.000000,-2946.809814,1310.479980,0.000000,-2258.859863,-433.039978,-0.700007,0.700144,0.099478,0.099462,0.549800,0.000000,0.000000,0.000000,-901.760010,424.250000,0.000000,-223.580002,-65.279999,0.917659,0.000003,0.000003,-0.397369,2.537600,0.000000,0.000000
507,True,True,1.000000,0.100000,0.000000,-2965.699951,1306.809937,0.000000,-2257.699951,-439.039978,-0.699775,0.699917,0.101080,0.101064,0.549800,0.000000,0.000000,0.000000,-903.619995,423.660004,0.000000,-223.519989,-70.680000,0.913407,0.000003,0.000003,-0.407047,2.537600,0.000000,0.000000
508,True,True,1.000000,0.100000,0.000000,-2984.579834,1303.089966,0.000000,-2256.530029,-445.049988,-0.699543,0.699682,0.102682,0.102666,0.549800,0.000000,0.000000,0.000000,-905.479980,423.029999,0.000000,-223.459991,-76.070000,0.909052,0.000003,0.000003,-0.416682,2.537600,0.000000,0.000000
509,True,True,1.000000,0.100000,0.000000,-3003.449951,1299.309937,0.000000,-2255.329834,-451.069977,-0.699306,0.699446,0.104285,0.104268,0.549800,0.000000,0.000000,0.000000,-907.339966,422.349976,0.000000,-223.399994,-81.459999,0.904597,0.000003,0.000003,-0.426269,2.537600,0.000000,0.000000
510,True,True,1.000000,0.100000,0.000000,-3022.309814,1295.479980,0.000000,-2254.109863,-457.099976,-0.699063,0.699207,0.105887,0.105871,0.549800,0.000000,0.000000,0.000000,-909.199951,421.630005,0.000000,-223.339996,-86.849998,0.900040,0.000003,0.000003,-0.435807,2.537600,0.000000,0.000000
511,True,True,1.000000,0.100000,0.000000,-3041.159912,1291.599976,0.000000,-2252.879883,-463.139984,-0.698820,0.698960,0.107489,0.107473,0.549800,0.000000,0.000000,0.000000,-911.059998,420.859985,0.000000,-223.279999,-92.239998,0.895383,0.000003,0.000003,-0.445296,2.537600,0.000000,0.000000
512,True,True,1.000000,0.100000,0.000000,-3060.000000,1287.669922,0.000000,-2251.629883,-469.190002,-0.698572,0.698712,0.109091,0.109075,0.549800,0.000000,0.000000,0.000000,-912.919983,420.049988,0.000000,-223.220001,-97.629997,0.890626,0.000003,0.000003,-0.454737,2.537600,0.000000,0.000000
513,True,True,1.000000,0.100000,0.000000,-3078.829834,1283.689941,0.000000,-2250.359863,-475.250000,-0.698318,0.698462,0.110694,0.110677,0.549800,0.000000,0.000000,0.000000,-914.779968,419.190002,0.000000,-223.159988,-103.019997,0.885767,0.000003,0.000003,-0.464130,2.537600,0.000000,0.000000
