frame,ball.Location.X,ball.Location.Y,ball.Location.Z,ball.LinearVelocity.X,ball.LinearVelocity.Y,ball.LinearVelocity.Z,ball.Quaternion.X,ball.Quaternion.Y,ball.Quaternion.Z,ball.Quaternion.W,ball.AngularVelocity.X,ball.AngularVelocity.Y,ball.AngularVelocity.Z
75,0.000000,-1804.429932,93.150002,0.000000,1821.059937,0.000000,-0.550819,0.000003,0.000003,0.834625,-3.892000,0.000000,0.000000
76,0.000000,-1789.270020,93.150002,0.000000,1818.699951,0.000000,-0.564457,0.000003,0.000003,0.825462,-3.943900,0.000000,0.000000
77,0.000000,-1774.130005,93.150002,0.000000,1816.339966,0.000000,-0.578122,0.000003,0.000003,0.815950,-3.995800,0.000000,0.000000
78,0.000000,-1759.010010,93.150002,0.000000,1813.979980,0.000000,-0.591798,0.000003,0.000003,0.806086,-4.047700,0.000000,0.000000
79,0.000000,-1743.909912,93.150002,0.000000,1811.619995,0.000000,-0.605479,0.000003,0.000003,0.795861,-4.099600,0.000000,0.000000
80,0.000000,-1728.829956,93.150002,0.000000,1809.260010,0.000000,-0.619155,0.000003,0.000003,0.785269,-4.151500,0.000000,0.000000
81,0.000000,-1713.770020,93.150002,0.000000,1806.899902,0.000000,-0.632815,0.000003,0.000003,0.774303,-4.203400,0.000000,0.000000
82,0.000000,-1698.729980,93.150002,0.000000,1804.539917,0.000000,-0.646442,0.000003,0.000003,0.762963,-4.255300,0.000000,0.000000
83,0.000000,-1683.709961,93.150002,0.000000,1802.179932,0.000000,-0.660032,0.000003,0.000003,0.751238,-4.307200,0.000000,0.000000
84,0.000000,-1668.709961,93.150002,0.000000,1799.819946,0.000000,-0.673567,0.000003,0.000003,0.739126,-4.359100,0.000000,0.000000
85,0.000000,-1653.729980,93.150002,0.000000,1797.459961,0.000000,-0.687038,0.000003,0.000003,0.726621,-4.411000,0.000000,0.000000
86,0.000000,-1638.770020,93.150002,0.000000,1795.099976,0.000000,-0.700428,0.000003,0.000003,0.713723,-4.462900,0.000000,0.000000
87,0.000000,-1623.829956,93.150002,0.000000,1792.739990,0.000000,0.713728,-0.000003,-0.000003,-0.700422,-4.514800,0.000000,0.000000
88,0.000000,-1608.909912,93.150002,0.000000,1790.380005,0.000000,0.726927,-0.000003,-0.000003,-0.686714,-4.566700,0.000000,0.000000
89,0.000000,-1594.010010,93.150002,0.000000,1788.020020,0.000000,0.740005,-0.000003,-0.000003,-0.672601,-4.618600,0.000000,0.000000
90,0.000000,-1579.130005,93.150002,0.000000,1785.669922,0.000000,0.752954,-0.000003,-0.000003,-0.658073,-4.670500,0.000000,0.000000
