frame,ball.Location.X,ball.Location.Y,ball.Location.Z,ball.LinearVelocity.X,ball.LinearVelocity.Y,ball.LinearVelocity.Z,ball.Quaternion.X,ball.Quaternion.Y,ball.Quaternion.Z,ball.Quaternion.W,ball.AngularVelocity.X,ball.AngularVelocity.Y,ball.AngularVelocity.Z
83,0.000000,0.000000,1743.849976,0.000000,0.000000,-444.529999,0.000003,0.875554,0.000003,-0.483119,0.000000,6.000000,0.000000
84,0.000000,0.000000,1740.099976,0.000000,0.000000,-449.829987,0.000003,0.863204,0.000003,-0.504855,0.000000,6.000000,0.000000
85,0.000000,0.000000,1736.309937,0.000000,0.000000,-455.130005,0.000003,0.850313,0.000003,-0.526278,0.000000,6.000000,0.000000
86,0.000000,0.000000,1732.469971,0.000000,0.000000,-460.429993,0.000003,0.836890,0.000003,-0.547372,0.000000,6.000000,0.000000
87,0.000000,0.000000,1728.589966,0.000000,0.000000,-465.720001,0.000003,0.822946,0.000003,-0.568120,0.000000,6.000000,0.000000
88,0.000000,0.000000,1724.659912,0.000000,0.000000,-471.009979,0.000003,0.808488,0.000003,-0.588512,0.000000,6.000000,0.000000
89,0.000000,0.000000,1720.689941,0.000000,0.000000,-476.299988,0.000003,0.793525,0.000003,-0.608538,0.000000,6.000000,0.000000
90,0.000000,0.000000,1716.679932,0.000000,0.000000,-481.589996,0.000003,0.778063,0.000003,-0.628186,0.000000,6.000000,0.000000
91,0.000000,0.000000,1712.619995,0.000000,0.000000,-486.879974,0.000003,0.762116,0.000003,-0.647440,0.000000,6.000000,0.000000
92,0.000000,0.000000,1708.520020,0.000000,0.000000,-492.169983,0.000003,0.745693,0.000003,-0.666290,0.000000,6.000000,0.000000
93,0.000000,0.000000,1704.369995,0.000000,0.000000,-497.459991,0.000003,0.728803,0.000003,-0.684724,0.000000,6.000000,0.000000
94,0.000000,0.000000,1700.179932,0.000000,0.000000,-502.750000,0.000003,0.711460,0.000003,-0.702726,0.000000,6.000000,0.000000
95,0.000000,0.000000,1695.949951,0.000000,0.000000,-508.029999,-0.000003,-0.693674,-0.000003,0.720289,0.000000,6.000000,0.000000
96,0.000000,0.000000,1691.669922,0.000000,0.000000,-513.309998,-0.000003,-0.675450,-0.000003,0.737406,0.000000,6.000000,0.000000
97,0.000000,0.000000,1687.349976,0.000000,0.000000,-518.589966,-0.000003,-0.656805,-0.000003,0.754060,0.000000,6.000000,0.000000
98,0.000000,0.000000,1682.979980,0.000000,0.000000,-523.869995,-0.000003,-0.637751,-0.000003,0.770243,0.000000,6.000000,0.000000
99,0.000000,0.000000,1678.569946,0.000000,0.000000,-529.149963,-0.000003,-0.618297,-0.000003,0.785944,0.000000,6.000000,0.000000
100,0.000000,0.000000,1674.119995,0.000000,0.000000,-534.429993,-0.000003,-0.598455,-0.000003,0.801156,0.000000,6.000000,0.000000
101,0.000000,0.000000,1669.619995,0.000000,0.000000,-539.709961,-0.000003,-0.578241,-0.000003,0.815866,0.000000,6.000000,0.000000
102,0.000000,0.000000,1665.079956,0.000000,0.000000,-544.979980,-0.000003,-0.557665,-0.000003,0.830066,0.000000,6.000000,0.000000
103,0.000000,0.000000,1660.489990,0.000000,0.000000,-550.250000,-0.000003,-0.536738,-0.000003,0.843749,0.000000,6.000000,0.000000
104,0.000000,0.000000,1655.859985,0.000000,0.000000,-555.519958,-0.000003,-0.515477,-0.000003,0.856903,0.000000,6.000000,0.000000
105,0.000000,0.000000,1651.189941,0.000000,0.000000,-560.789978,-0.000003,-0.493898,-0.000003,0.869520,0.000000,6.000000,0.000000
106,0.000000,0.000000,1646.469971,0.000000,0.000000,-566.059998,-0.000003,-0.472006,-0.000003,0.881595,0.000000,6.000000,0.000000
107,0.000000,0.000000,1641.709961,0.000000,0.000000,-571.330017,-0.000003,-0.449823,-0.000003,0.893118,0.000000,6.000000,0.000000
108,0.000000,0.000000,1636.900024,0.000000,0.000000,-576.599976,-0.000003,-0.427359,-0.000003,0.904082,0.000000,6.000000,0.000000
109,0.000000,0.000000,1632.049927,0.000000,0.000000,-581.869995,-0.000003,-0.404625,-0.000003,0.914483,0.000000,6.000000,0.000000
110,0.000000,0.000000,1627.159912,0.000000,0.000000,-587.130005,-0.000003,-0.381637,-0.000003,0.924312,0.000000,6.000000,0.000000
111,0.000000,0.000000,1622.219971,0.000000,0.000000,-592.390015,-0.000003,-0.358413,-0.000003,0.933563,0.000000,6.000000,0.000000
112,0.000000,0.000000,1617.239990,0.000000,0.000000,-597.649963,-0.000003,-0.334961,-0.000003,0.942232,0.000000,6.000000,0.000000
113,0.000000,0.000000,1612.219971,0.000000,0.000000,-602.909973,-0.000003,-0.311305,-0.000003,0.950310,0.000000,6.000000,0.000000
114,0.000000,0.000000,1607.150024,0.000000,0.000000,-608.169983,-0.000003,-0.287455,-0.000003,0.957794,0.000000,6.000000,0.000000
115,0.000000,0.000000,1602.039917,0.000000,0.000000,-613.429993,-0.000003,-0.263421,-0.000003,0.964681,0.000000,6.000000,0.000000
116,0.000000,0.000000,1596.880005,0.000000,0.000000,-618.690002,-0.000003,-0.239225,-0.000003,0.970964,0.000000,6.000000,0.000000
117,0.000000,0.000000,1591.679932,0.000000,0.000000,-623.940002,-0.000003,-0.214878,-0.000003,0.976641,0.000000,6.000000,0.000000
118,0.000000,0.000000,1586.439941,0.000000,0.000000,-629.190002,-0.000003,-0.190397,-0.000003,0.981707,0.000000,6.000000,0.000000
119,0.000000,0.000000,1581.150024,0.000000,0.000000,-634.440002,-0.000003,-0.165796,-0.000003,0.986160,0.000000,6.000000,0.000000
120,0.000000,0.000000,1575.819946,0.000000,0.000000,-639.690002,-0.000003,-0.141093,-0.000003,0.989996,0.000000,6.000000,0.000000
121,0.000000,0.000000,1570.449951,0.000000,0.000000,-644.940002,-0.000003,-0.116304,-0.000003,0.993214,0.000000,6.000000,0.000000
122,0.000000,0.000000,1565.029907,0.000000,0.000000,-650.190002,-0.000003,-0.091439,-0.000003,0.995811,0.000000,6.000000,0.000000
123,0.000000,0.000000,1559.569946,0.000000,0.000000,-655.440002,-0.000003,-0.066521,-0.000003,0.997785,0.000000,6.000000,0.000000
124,0.000000,0.000000,1554.059937,0.000000,0.000000,-660.690002,-0.000003,-0.041559,-0.000003,0.999136,0.000000,6.000000,0.000000
125,0.000000,0.000000,1548.510010,0.000000,0.000000,-665.929993,-0.000003,-0.016570,-0.000003,0.999863,0.000000,6.000000,0.000000
126,0.000000,0.000000,1542.919922,0.000000,0.000000,-671.169983,-0.000003,0.008429,-0.000003,0.999964,0.000000,6.000000,0.000000
127,0.000000,0.000000,1537.279907,0.000000,0.000000,-676.409973,-0.000003,0.033424,-0.000003,0.999441,0.000000,6.000000,0.000000
128,0.000000,0.000000,1531.599976,0.000000,0.000000,-681.649963,-0.000003,0.058396,-0.000003,0.998293,0.000000,6.000000,0.000000
129,0.000000,0.000000,1525.880005,0.000000,0.000000,-686.890015,-0.000003,0.083331,-0.000003,0.996522,0.000000,6.000000,0.000000
130,0.000000,0.000000,1520.109985,0.000000,0.000000,-692.130005,-0.000003,0.108217,-0.000003,0.994127,0.000000,6.000000,0.000000
131,0.000000,0.000000,1514.299927,0.000000,0.000000,-697.369995,-0.000003,0.133033,-0.000003,0.991112,0.000000,6.000000,0.000000
132,0.000000,0.000000,1508.439941,0.000000,0.000000,-702.599976,-0.000003,0.157769,-0.000003,0.987476,0.000000,6.000000,0.000000
133,0.000000,0.000000,1502.539917,0.000000,0.000000,-707.829956,-0.000003,0.182401,-0.000003,0.983224,0.000000,6.000000,0.000000
134,0.000000,0.000000,1496.599976,0.000000,0.000000,-713.059998,-0.000003,0.206921,-0.000003,0.978358,0.000000,6.000000,0.000000
135,0.000000,0.000000,1490.609985,0.000000,0.000000,-718.289978,-0.000003,0.231311,-0.000003,0.972880,0.000000,6.000000,0.000000
136,0.000000,0.000000,1484.579956,0.000000,0.000000,-723.519958,-0.000003,0.255561,-0.000003,0.966793,0.000000,6.000000,0.000000
137,0.000000,0.000000,1478.510010,0.000000,0.000000,-728.750000,-0.000003,0.279648,-0.000003,0.960102,0.000000,6.000000,0.000000
138,0.000000,0.000000,1472.390015,0.000000,0.000000,-733.979980,-0.000003,0.303564,-0.000003,0.952811,0.000000,6.000000,0.000000
139,0.000000,0.000000,1466.229980,0.000000,0.000000,-739.209961,-0.000003,0.327285,-0.000003,0.944926,0.000000,6.000000,0.000000
140,0.000000,0.000000,1460.029907,0.000000,0.000000,-744.429993,-0.000003,0.350801,-0.000003,0.936450,0.000000,6.000000,0.000000
141,0.000000,0.000000,1453.779907,0.000000,0.000000,-749.649963,-0.000003,0.374101,-0.000003,0.927388,0.000000,6.000000,0.000000
142,0.000000,0.000000,1447.489990,0.000000,0.000000,-754.869995,-0.000003,0.397164,-0.000003,0.917748,0.000000,6.000000,0.000000
143,0.000000,0.000000,1441.159912,0.000000,0.000000,-760.089966,-0.000003,0.419978,-0.000003,0.907534,0.000000,6.000000,0.000000
144,0.000000,0.000000,1434.779907,0.000000,0.000000,-765.309998,-0.000003,0.442534,-0.000003,0.896752,0.000000,6.000000,0.000000
145,0.000000,0.000000,1428.359985,0.000000,0.000000,-770.529968,-0.000003,0.464815,-0.000003,0.885408,0.000000,6.000000,0.000000
146,0.000000,0.000000,1421.900024,0.000000,0.000000,-775.750000,-0.000003,0.486804,-0.000003,0.873511,0.000000,6.000000,0.000000
147,0.000000,0.000000,1415.390015,0.000000,0.000000,-780.959961,-0.000003,0.508486,-0.000003,0.861070,0.000000,6.000000,0.000000
148,0.000000,0.000000,1408.839966,0.000000,0.000000,-786.169983,-0.000003,0.529849,-0.000003,0.848092,0.000000,6.000000,0.000000
149,0.000000,0.000000,1402.250000,0.000000,0.000000,-791.380005,-0.000003,0.550884,-0.000003,0.834582,0.000000,6.000000,0.000000
150,0.000000,0.000000,1395.609985,0.000000,0.000000,-796.589966,-0.000003,0.571573,-0.000003,0.820551,0.000000,6.000000,0.000000
151,0.000000,0.000000,1388.929932,0.000000,0.000000,-801.799988,-0.000003,0.591906,-0.000003,0.806007,0.000000,6.000000,0.000000
