frame,ball.Location.X,ball.Location.Y,ball.Location.Z,ball.LinearVelocity.X,ball.LinearVelocity.Y,ball.LinearVelocity.Z,ball.Quaternion.X,ball.Quaternion.Y,ball.Quaternion.Z,ball.Quaternion.W,ball.AngularVelocity.X,ball.AngularVelocity.Y,ball.AngularVelocity.Z
61,-1233.429932,0.000000,93.220001,-2345.389893,0.000000,3.340000,0.000003,-0.367503,0.000003,0.930022,0.000000,-3.197500,0.000000
62,-1252.969971,0.000000,93.199997,-2344.790039,0.000000,-2.070000,0.000003,-0.379863,0.000003,0.925043,0.000000,-3.197500,0.000000
63,-1272.500000,0.000000,93.139999,-2344.189941,0.000000,-7.480000,0.000003,-0.392152,0.000003,0.919900,0.000000,-3.197500,0.000000
64,-1291.979980,0.000000,93.180000,-2337.510010,0.000000,4.480000,0.000003,-0.405008,0.000003,0.914313,0.000000,-3.364100,0.000000
65,-1311.449951,0.000000,93.169998,-2336.909912,0.000000,-0.930000,0.000003,-0.417783,0.000003,0.908547,0.000000,-3.364100,0.000000
66,-1330.919922,0.000000,93.119995,-2336.310059,0.000000,-6.340000,0.000003,-0.430477,0.000003,0.902602,0.000000,-3.364100,0.000000
67,-1350.339966,0.000000,93.150002,-2330.270020,0.000000,3.800000,0.000003,-0.443645,0.000003,0.896202,0.000000,-3.513200,0.000000
68,-1369.750000,0.000000,93.150002,-2329.109863,0.000000,0.000000,0.000003,-0.456776,0.000003,0.889581,0.000000,-3.528700,0.000000
69,-1389.140015,0.000000,93.150002,-2326.619873,0.000000,0.000000,0.000003,-0.469999,0.000003,0.882667,0.000000,-3.580600,0.000000
70,-1408.510010,0.000000,93.150002,-2324.129883,0.000000,0.000000,0.000003,-0.483303,0.000003,0.875453,0.000000,-3.632500,0.000000
71,-1427.859985,0.000000,93.150002,-2321.639893,0.000000,0.000000,0.000003,-0.496687,0.000003,0.867930,0.000000,-3.684400,0.000000
72,-1447.189941,0.000000,93.150002,-2319.149902,0.000000,0.000000,0.000003,-0.510137,0.000003,0.860093,0.000000,-3.736300,0.000000
73,-1466.500000,0.000000,93.150002,-2316.659912,0.000000,0.000000,0.000003,-0.523651,0.000003,0.851933,0.000000,-3.788200,0.000000
74,-1485.779907,0.000000,93.150002,-2314.169922,0.000000,0.000000,0.000003,-0.537213,0.000003,0.843446,0.000000,-3.840100,0.000000
75,-1505.039917,0.000000,93.150002,-2311.679932,0.000000,0.000000,0.000003,-0.550819,0.000003,0.834625,0.000000,-3.892000,0.000000
76,-1524.279907,0.000000,93.150002,-2309.189941,0.000000,0.000000,0.000003,-0.564457,0.000003,0.825462,0.000000,-3.943900,0.000000
77,-1543.500000,0.000000,93.150002,-2306.699951,0.000000,0.000000,0.000003,-0.578122,0.000003,0.815950,0.000000,-3.995800,0.000000
78,-1562.699951,0.000000,93.150002,-2304.209961,0.000000,0.000000,0.000003,-0.591798,0.000003,0.806086,0.000000,-4.047700,0.000000
79,-1581.880005,0.000000,93.150002,-2301.719971,0.000000,0.000000,0.000003,-0.605479,0.000003,0.795861,0.000000,-4.099600,0.000000
80,-1601.039917,0.000000,93.150002,-2299.229980,0.000000,0.000000,0.000003,-0.619155,0.000003,0.785269,0.000000,-4.151500,0.000000
81,-1620.179932,0.000000,93.150002,-2296.750000,0.000000,0.000000,0.000003,-0.632815,0.000003,0.774303,0.000000,-4.203400,0.000000
82,-1639.299927,0.000000,93.150002,-2294.270020,0.000000,0.000000,0.000003,-0.646442,0.000003,0.762963,0.000000,-4.255300,0.000000
83,-1658.399902,0.000000,93.150002,-2291.790039,0.000000,0.000000,0.000003,-0.660032,0.000003,0.751238,0.000000,-4.307200,0.000000
84,-1677.479980,0.000000,93.150002,-2289.310059,0.000000,0.000000,0.000003,-0.673567,0.000003,0.739126,0.000000,-4.359100,0.000000
85,-1696.539917,0.000000,93.150002,-2286.829834,0.000000,0.000000,0.000003,-0.687038,0.000003,0.726621,0.000000,-4.411000,0.000000
86,-1715.579956,0.000000,93.150002,-2284.349854,0.000000,0.000000,0.000003,-0.700428,0.000003,0.713723,0.000000,-4.462900,0.000000
87,-1734.599976,0.000000,93.150002,-2281.869873,0.000000,0.000000,-0.000003,0.713728,-0.000003,-0.700422,0.000000,-4.514800,0.000000
88,-1753.589966,0.000000,93.150002,-2279.389893,0.000000,0.000000,-0.000003,0.726927,-0.000003,-0.686714,0.000000,-4.566700,0.000000
89,-1772.559937,0.000000,93.150002,-2276.909912,0.000000,0.000000,-0.000003,0.740005,-0.000003,-0.672601,0.000000,-4.618600,0.000000
90,-1791.510010,0.000000,93.150002,-2274.429932,0.000000,0.000000,-0.000003,0.752954,-0.000003,-0.658073,0.000000,-4.670500,0.000000
