frame,ball.Location.X,ball.Location.Y,ball.Location.Z,ball.LinearVelocity.X,ball.LinearVelocity.Y,ball.LinearVelocity.Z,ball.Quaternion.X,ball.Quaternion.Y,ball.Quaternion.Z,ball.Quaternion.W,ball.AngularVelocity.X,ball.AngularVelocity.Y,ball.AngularVelocity.Z
41,0.000000,0.000000,202.989990,0.000000,0.000000,3580.079834,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
42,0.000000,0.000000,232.769989,0.000000,0.000000,3573.750000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
43,0.000000,0.000000,262.500000,0.000000,0.000000,3567.419922,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
44,0.000000,0.000000,292.179993,0.000000,0.000000,3561.089844,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
45,0.000000,0.000000,321.799988,0.000000,0.000000,3554.760010,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
46,0.000000,0.000000,351.369995,0.000000,0.000000,3548.439941,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
47,0.000000,0.000000,380.889984,0.000000,0.000000,3542.119873,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
48,0.000000,0.000000,410.359985,0.000000,0.000000,3535.799805,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
49,0.000000,0.000000,439.769989,0.000000,0.000000,3529.479980,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
50,0.000000,0.000000,469.129974,0.000000,0.000000,3523.159912,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
51,0.000000,0.000000,498.440002,0.000000,0.000000,3516.839844,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
52,0.000000,0.000000,527.690002,0.000000,0.000000,3510.530029,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
53,0.000000,0.000000,556.890015,0.000000,0.000000,3504.219971,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
54,0.000000,0.000000,586.039978,0.000000,0.000000,3497.909912,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
55,0.000000,0.000000,615.140015,0.000000,0.000000,3491.599854,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
56,0.000000,0.000000,644.179993,0.000000,0.000000,3485.290039,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
57,0.000000,0.000000,673.169983,0.000000,0.000000,3478.979980,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
58,0.000000,0.000000,702.109985,0.000000,0.000000,3472.679932,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
59,0.000000,0.000000,731.000000,0.000000,0.000000,3466.379883,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
60,0.000000,0.000000,759.829956,0.000000,0.000000,3460.079834,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
61,0.000000,0.000000,788.609985,0.000000,0.000000,3453.780029,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
62,0.000000,0.000000,817.339966,0.000000,0.000000,3447.479980,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
63,0.000000,0.000000,846.019958,0.000000,0.000000,3441.179932,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
64,0.000000,0.000000,874.639954,0.000000,0.000000,3434.889893,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
65,0.000000,0.000000,903.209961,0.000000,0.000000,3428.599854,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
66,0.000000,0.000000,931.729980,0.000000,0.000000,3422.309814,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
67,0.000000,0.000000,960.199951,0.000000,0.000000,3416.020020,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
68,0.000000,0.000000,988.609985,0.000000,0.000000,3409.729980,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
69,0.000000,0.000000,1016.969971,0.000000,0.000000,3403.439941,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
70,0.000000,0.000000,1045.280029,0.000000,0.000000,3397.149902,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
71,0.000000,0.000000,1073.539917,0.000000,0.000000,3390.869873,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
72,0.000000,0.000000,1101.739990,0.000000,0.000000,3384.589844,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
73,0.000000,0.000000,1129.890015,0.000000,0.000000,3378.309814,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
74,0.000000,0.000000,1157.989990,0.000000,0.000000,3372.030029,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
75,0.000000,0.000000,1186.039917,0.000000,0.000000,3365.750000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
76,0.000000,0.000000,1214.039917,0.000000,0.000000,3359.469971,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
77,0.000000,0.000000,1241.979980,0.000000,0.000000,3353.199951,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
78,0.000000,0.000000,1269.869995,0.000000,0.000000,3346.929932,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
79,0.000000,0.000000,1297.709961,0.000000,0.000000,3340.659912,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
80,0.000000,0.000000,1325.500000,0.000000,0.000000,3334.389893,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
81,0.000000,0.000000,1353.229980,0.000000,0.000000,3328.119873,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
82,0.000000,0.000000,1380.909912,0.000000,0.000000,3321.849854,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
83,0.000000,0.000000,1408.539917,0.000000,0.000000,3315.589844,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
84,0.000000,0.000000,1436.119995,0.000000,0.000000,3309.329834,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
85,0.000000,0.000000,1463.650024,0.000000,0.000000,3303.069824,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
86,0.000000,0.000000,1491.119995,0.000000,0.000000,3296.809814,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
87,0.000000,0.000000,1518.539917,0.000000,0.000000,3290.549805,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
88,0.000000,0.000000,1545.909912,0.000000,0.000000,3284.290039,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
89,0.000000,0.000000,1573.229980,0.000000,0.000000,3278.040039,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
90,0.000000,0.000000,1600.500000,0.000000,0.000000,3271.790039,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
91,0.000000,0.000000,1627.709961,0.000000,0.000000,3265.540039,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
92,0.000000,0.000000,1654.869995,0.000000,0.000000,3259.290039,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
93,0.000000,0.000000,1681.979980,0.000000,0.000000,3253.040039,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
94,0.000000,0.000000,1709.039917,0.000000,0.000000,3246.790039,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
95,0.000000,0.000000,1736.039917,0.000000,0.000000,3240.540039,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
96,0.000000,0.000000,1762.989990,0.000000,0.000000,3234.300049,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
97,0.000000,0.000000,1789.890015,0.000000,0.000000,3228.059814,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
98,0.000000,0.000000,1816.739990,0.000000,0.000000,3221.819824,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
99,0.000000,0.000000,1843.539917,0.000000,0.000000,3215.579834,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
100,0.000000,0.000000,1870.279907,0.000000,0.000000,3209.339844,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
101,0.000000,0.000000,1896.969971,0.000000,0.000000,3203.099854,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
102,0.000000,0.000000,1923.609985,0.000000,0.000000,3196.869873,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
103,0.000000,0.000000,1950.199951,0.000000,0.000000,3190.639893,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
104,0.000000,0.000000,1976.739990,0.000000,0.000000,3184.409912,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
105,0.000000,0.000000,1944.829956,0.000000,0.000000,-1910.159912,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
106,0.000000,0.000000,1928.869995,0.000000,0.000000,-1915.089966,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
107,0.000000,0.000000,1912.869995,0.000000,0.000000,-1920.019897,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
108,0.000000,0.000000,1896.829956,0.000000,0.000000,-1924.939941,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
109,0.000000,0.000000,1880.750000,0.000000,0.000000,-1929.859985,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
110,0.000000,0.000000,1864.630005,0.000000,0.000000,-1934.779907,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
111,0.000000,0.000000,1848.469971,0.000000,0.000000,-1939.699951,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
112,0.000000,0.000000,1832.260010,0.000000,0.000000,-1944.619995,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
113,0.000000,0.000000,1816.010010,0.000000,0.000000,-1949.539917,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
114,0.000000,0.000000,1799.719971,0.000000,0.000000,-1954.459961,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
115,0.000000,0.000000,1783.390015,0.000000,0.000000,-1959.380005,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
116,0.000000,0.000000,1767.020020,0.000000,0.000000,-1964.289917,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
117,0.000000,0.000000,1750.609985,0.000000,0.000000,-1969.199951,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
118,0.000000,0.000000,1734.159912,0.000000,0.000000,-1974.109985,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
119,0.000000,0.000000,1717.669922,0.000000,0.000000,-1979.019897,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
120,0.000000,0.000000,1701.140015,0.000000,0.000000,-1983.929932,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
121,0.000000,0.000000,1684.569946,0.000000,0.000000,-1988.839966,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
122,0.000000,0.000000,1667.959961,0.000000,0.000000,-1993.750000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
123,0.000000,0.000000,1651.299927,0.000000,0.000000,-1998.659912,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
124,0.000000,0.000000,1634.599976,0.000000,0.000000,-2003.559937,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
125,0.000000,0.000000,1617.859985,0.000000,0.000000,-2008.459961,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
126,0.000000,0.000000,1601.079956,0.000000,0.000000,-2013.359985,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
127,0.000000,0.000000,1584.260010,0.000000,0.000000,-2018.260010,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
128,0.000000,0.000000,1567.400024,0.000000,0.000000,-2023.159912,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
129,0.000000,0.000000,1550.500000,0.000000,0.000000,-2028.059937,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
130,0.000000,0.000000,1533.559937,0.000000,0.000000,-2032.959961,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
131,0.000000,0.000000,1516.579956,0.000000,0.000000,-2037.859985,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
132,0.000000,0.000000,1499.559937,0.000000,0.000000,-2042.750000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
133,0.000000,0.000000,1482.500000,0.000000,0.000000,-2047.640015,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
134,0.000000,0.000000,1465.400024,0.000000,0.000000,-2052.530029,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
135,0.000000,0.000000,1448.250000,0.000000,0.000000,-2057.419922,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
136,0.000000,0.000000,1431.059937,0.000000,0.000000,-2062.310059,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
137,0.000000,0.000000,1413.829956,0.000000,0.000000,-2067.199951,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
138,0.000000,0.000000,1396.559937,0.000000,0.000000,-2072.089844,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
139,0.000000,0.000000,1379.250000,0.000000,0.000000,-2076.979980,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
140,0.000000,0.000000,1361.900024,0.000000,0.000000,-2081.859863,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
141,0.000000,0.000000,1344.510010,0.000000,0.000000,-2086.739990,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
142,0.000000,0.000000,1327.079956,0.000000,0.000000,-2091.619873,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
143,0.000000,0.000000,1309.609985,0.000000,0.000000,-2096.500000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
144,0.000000,0.000000,1292.099976,0.000000,0.000000,-2101.379883,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
145,0.000000,0.000000,1274.549927,0.000000,0.000000,-2106.260010,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
146,0.000000,0.000000,1256.959961,0.000000,0.000000,-2111.139893,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
147,0.000000,0.000000,1239.329956,0.000000,0.000000,-2116.020020,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
148,0.000000,0.000000,1221.659912,0.000000,0.000000,-2120.889893,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
149,0.000000,0.000000,1203.949951,0.000000,0.000000,-2125.760010,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
150,0.000000,0.000000,1186.189941,0.000000,0.000000,-2130.629883,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
151,0.000000,0.000000,1168.390015,0.000000,0.000000,-2135.500000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
152,0.000000,0.000000,1150.549927,0.000000,0.000000,-2140.369873,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
153,0.000000,0.000000,1132.669922,0.000000,0.000000,-2145.239990,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
154,0.000000,0.000000,1114.750000,0.000000,0.000000,-2150.109863,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
155,0.000000,0.000000,1096.789917,0.000000,0.000000,-2154.979980,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
156,0.000000,0.000000,1078.789917,0.000000,0.000000,-2159.839844,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
157,0.000000,0.000000,1060.750000,0.000000,0.000000,-2164.699951,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
158,0.000000,0.000000,1042.669922,0.000000,0.000000,-2169.560059,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
159,0.000000,0.000000,1024.549927,0.000000,0.000000,-2174.419922,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
160,0.000000,0.000000,1006.389954,0.000000,0.000000,-2179.280029,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
161,0.000000,0.000000,988.190002,0.000000,0.000000,-2184.139893,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
162,0.000000,0.000000,969.949951,0.000000,0.000000,-2189.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
163,0.000000,0.000000,951.669983,0.000000,0.000000,-2193.859863,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
164,0.000000,0.000000,933.349976,0.000000,0.000000,-2198.709961,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
165,0.000000,0.000000,914.989990,0.000000,0.000000,-2203.560059,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
166,0.000000,0.000000,896.589966,0.000000,0.000000,-2208.409912,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
167,0.000000,0.000000,878.149963,0.000000,0.000000,-2213.260010,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
168,0.000000,0.000000,859.669983,0.000000,0.000000,-2218.109863,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
169,0.000000,0.000000,841.149963,0.000000,0.000000,-2222.959961,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
170,0.000000,0.000000,822.579956,0.000000,0.000000,-2227.810059,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
171,0.000000,0.000000,803.969971,0.000000,0.000000,-2232.659912,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
172,0.000000,0.000000,785.320007,0.000000,0.000000,-2237.510010,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
173,0.000000,0.000000,766.630005,0.000000,0.000000,-2242.349854,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
174,0.000000,0.000000,747.899963,0.000000,0.000000,-2247.189941,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
175,0.000000,0.000000,729.130005,0.000000,0.000000,-2252.030029,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
176,0.000000,0.000000,710.320007,0.000000,0.000000,-2256.869873,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
177,0.000000,0.000000,691.469971,0.000000,0.000000,-2261.709961,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
178,0.000000,0.000000,672.579956,0.000000,0.000000,-2266.550049,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
179,0.000000,0.000000,653.649963,0.000000,0.000000,-2271.389893,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
180,0.000000,0.000000,634.679993,0.000000,0.000000,-2276.229980,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
181,0.000000,0.000000,615.669983,0.000000,0.000000,-2281.060059,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
182,0.000000,0.000000,596.619995,0.000000,0.000000,-2285.889893,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
183,0.000000,0.000000,577.529968,0.000000,0.000000,-2290.719971,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
184,0.000000,0.000000,558.399963,0.000000,0.000000,-2295.550049,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
185,0.000000,0.000000,539.229980,0.000000,0.000000,-2300.379883,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
186,0.000000,0.000000,520.019958,0.000000,0.000000,-2305.209961,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
187,0.000000,0.000000,500.769989,0.000000,0.000000,-2310.040039,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
188,0.000000,0.000000,481.479980,0.000000,0.000000,-2314.869873,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
189,0.000000,0.000000,462.149994,0.000000,0.000000,-2319.689941,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
190,0.000000,0.000000,442.779999,0.000000,0.000000,-2324.510010,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
191,0.000000,0.000000,423.369995,0.000000,0.000000,-2329.329834,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
192,0.000000,0.000000,403.919983,0.000000,0.000000,-2334.149902,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
193,0.000000,0.000000,384.429993,0.000000,0.000000,-2338.969971,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
194,0.000000,0.000000,364.899994,0.000000,0.000000,-2343.790039,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
195,0.000000,0.000000,345.329987,0.000000,0.000000,-2348.609863,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
196,0.000000,0.000000,325.720001,0.000000,0.000000,-2353.429932,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
