frame,ball.Location.X,ball.Location.Y,ball.Location.Z,ball.LinearVelocity.X,ball.LinearVelocity.Y,ball.LinearVelocity.Z,ball.Quaternion.X,ball.Quaternion.Y,ball.Quaternion.Z,ball.Quaternion.W,ball.AngularVelocity.X,ball.AngularVelocity.Y,ball.AngularVelocity.Z
48,0.000000,0.000000,1847.159912,0.000000,0.000000,-258.220001,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
49,0.000000,0.000000,1844.959961,0.000000,0.000000,-263.570007,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
50,0.000000,0.000000,1842.719971,0.000000,0.000000,-268.910004,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
51,0.000000,0.000000,1840.429932,0.000000,0.000000,-274.250000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
52,0.000000,0.000000,1838.099976,0.000000,0.000000,-279.589996,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
53,0.000000,0.000000,1835.729980,0.000000,0.000000,-284.929993,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
54,0.000000,0.000000,1833.309937,0.000000,0.000000,-290.269989,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
55,0.000000,0.000000,1830.849976,0.000000,0.000000,-295.609985,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
56,0.000000,0.000000,1828.339966,0.000000,0.000000,-300.949982,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
57,0.000000,0.000000,1825.789917,0.000000,0.000000,-306.289978,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
58,0.000000,0.000000,1823.189941,0.000000,0.000000,-311.619995,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
59,0.000000,0.000000,1820.549927,0.000000,0.000000,-316.949982,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
60,0.000000,0.000000,1817.859985,0.000000,0.000000,-322.279999,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
61,0.000000,0.000000,1815.130005,0.000000,0.000000,-327.609985,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
62,0.000000,0.000000,1812.359985,0.000000,0.000000,-332.940002,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
63,0.000000,0.000000,1809.539917,0.000000,0.000000,-338.269989,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
64,0.000000,0.000000,1806.679932,0.000000,0.000000,-343.600006,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
65,0.000000,0.000000,1803.770020,0.000000,0.000000,-348.919983,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
66,0.000000,0.000000,1800.819946,0.000000,0.000000,-354.239990,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
67,0.000000,0.000000,1797.819946,0.000000,0.000000,-359.559998,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
68,0.000000,0.000000,1794.779907,0.000000,0.000000,-364.880005,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
69,0.000000,0.000000,1791.689941,0.000000,0.000000,-370.199982,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
70,0.000000,0.000000,1788.559937,0.000000,0.000000,-375.519989,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
71,0.000000,0.000000,1785.390015,0.000000,0.000000,-380.839996,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
72,0.000000,0.000000,1782.169922,0.000000,0.000000,-386.160004,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
73,0.000000,0.000000,1778.909912,0.000000,0.000000,-391.470001,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
74,0.000000,0.000000,1775.599976,0.000000,0.000000,-396.779999,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
75,0.000000,0.000000,1772.250000,0.000000,0.000000,-402.089996,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
76,0.000000,0.000000,1768.849976,0.000000,0.000000,-407.399994,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
77,0.000000,0.000000,1765.409912,0.000000,0.000000,-412.709991,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
78,0.000000,0.000000,1761.929932,0.000000,0.000000,-418.019989,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
79,0.000000,0.000000,1758.399902,0.000000,0.000000,-423.329987,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
80,0.000000,0.000000,1754.829956,0.000000,0.000000,-428.630005,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
81,0.000000,0.000000,1751.209961,0.000000,0.000000,-433.929993,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
82,0.000000,0.000000,1747.549927,0.000000,0.000000,-439.229980,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
83,0.000000,0.000000,1743.849976,0.000000,0.000000,-444.529999,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
84,0.000000,0.000000,1740.099976,0.000000,0.000000,-449.829987,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
85,0.000000,0.000000,1736.309937,0.000000,0.000000,-455.130005,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
86,0.000000,0.000000,1732.469971,0.000000,0.000000,-460.429993,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
87,0.000000,0.000000,1728.589966,0.000000,0.000000,-465.720001,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
88,0.000000,0.000000,1724.659912,0.000000,0.000000,-471.009979,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
89,0.000000,0.000000,1720.689941,0.000000,0.000000,-476.299988,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
90,0.000000,0.000000,1716.679932,0.000000,0.000000,-481.589996,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
91,0.000000,0.000000,1712.619995,0.000000,0.000000,-486.879974,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
92,0.000000,0.000000,1708.520020,0.000000,0.000000,-492.169983,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
93,0.000000,0.000000,1704.369995,0.000000,0.000000,-497.459991,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
94,0.000000,0.000000,1700.179932,0.000000,0.000000,-502.750000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
95,0.000000,0.000000,1695.949951,0.000000,0.000000,-508.029999,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
96,0.000000,0.000000,1691.669922,0.000000,0.000000,-513.309998,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
97,0.000000,0.000000,1687.349976,0.000000,0.000000,-518.589966,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
98,0.000000,0.000000,1682.979980,0.000000,0.000000,-523.869995,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
99,0.000000,0.000000,1678.569946,0.000000,0.000000,-529.149963,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
100,0.000000,0.000000,1674.119995,0.000000,0.000000,-534.429993,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
101,0.000000,0.000000,1669.619995,0.000000,0.000000,-539.709961,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
102,0.000000,0.000000,1665.079956,0.000000,0.000000,-544.979980,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
103,0.000000,0.000000,1660.489990,0.000000,0.000000,-550.250000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
104,0.000000,0.000000,1655.859985,0.000000,0.000000,-555.519958,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
105,0.000000,0.000000,1651.189941,0.000000,0.000000,-560.789978,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
106,0.000000,0.000000,1646.469971,0.000000,0.000000,-566.059998,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
107,0.000000,0.000000,1641.709961,0.000000,0.000000,-571.330017,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
108,0.000000,0.000000,1636.900024,0.000000,0.000000,-576.599976,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
109,0.000000,0.000000,1632.049927,0.000000,0.000000,-581.869995,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
110,0.000000,0.000000,1627.159912,0.000000,0.000000,-587.130005,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
111,0.000000,0.000000,1622.219971,0.000000,0.000000,-592.390015,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
112,0.000000,0.000000,1617.239990,0.000000,0.000000,-597.649963,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
113,0.000000,0.000000,1612.219971,0.000000,0.000000,-602.909973,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
114,0.000000,0.000000,1607.150024,0.000000,0.000000,-608.169983,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
115,0.000000,0.000000,1602.039917,0.000000,0.000000,-613.429993,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
116,0.000000,0.000000,1596.880005,0.000000,0.000000,-618.690002,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
117,0.000000,0.000000,1591.679932,0.000000,0.000000,-623.940002,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
118,0.000000,0.000000,1586.439941,0.000000,0.000000,-629.190002,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
119,0.000000,0.000000,1581.150024,0.000000,0.000000,-634.440002,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
120,0.000000,0.000000,1575.819946,0.000000,0.000000,-639.690002,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
121,0.000000,0.000000,1570.449951,0.000000,0.000000,-644.940002,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
122,0.000000,0.000000,1565.029907,0.000000,0.000000,-650.190002,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
123,0.000000,0.000000,1559.569946,0.000000,0.000000,-655.440002,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
