frame,input.bJump,input.bJumped,input.Pitch,car.Location.X,car.Location.Y,car.Location.Z,car.LinearVelocity.X,car.LinearVelocity.Y,car.LinearVelocity.Z,car.Quaternion.X,car.Quaternion.Y,car.Quaternion.Z,car.Quaternion.W,car.AngularVelocity.X,car.AngularVelocity.Y,car.AngularVelocity.Z,ball.Location.X,ball.Location.Y,ball.Location.Z,ball.LinearVelocity.X,ball.LinearVelocity.Y,ball.LinearVelocity.Z,ball.Quaternion.X,ball.Quaternion.Y,ball.Quaternion.Z,ball.Quaternion.W,ball.AngularVelocity.X,ball.AngularVelocity.Y,ball.AngularVelocity.Z
407,False,False,0.000000,0.000000,-28.980000,948.029968,-0.190000,-328.529999,0.000000,0.256521,-0.256591,0.658936,0.658909,2.926000,0.000000,0.000000,0.000000,1258.890015,963.899963,0.000000,468.269989,-12.400000,0.150383,0.000003,0.000003,0.988628,0.117000,0.000000,0.000000
408,False,False,0.000000,0.000000,-31.719999,948.029968,-0.190000,-328.529999,0.000000,0.264343,-0.264413,0.655833,0.655813,2.855800,0.000000,0.000000,0.000000,1262.789917,963.799988,0.000000,468.149994,-12.389999,0.150863,0.000003,0.000003,0.988554,0.117000,0.000000,0.000000
409,False,False,0.000000,0.000000,-34.459999,948.029968,-0.190000,-328.529999,0.000000,0.271945,-0.272015,0.652715,0.652700,2.787300,0.000000,0.000000,0.000000,1266.689941,963.699951,0.000000,468.029999,-12.380000,0.151343,0.000003,0.000003,0.988481,0.117000,0.000000,0.000000
410,False,False,0.000000,0.000000,-37.200001,948.029968,-0.190000,-328.529999,0.000000,0.279325,-0.279395,0.649590,0.649576,2.720400,0.000000,0.000000,0.000000,1270.589966,963.599976,0.000000,467.910004,-12.370000,0.151824,0.000003,0.000003,0.988408,0.117000,0.000000,0.000000
411,False,False,0.000000,0.000000,-39.939999,948.029968,-0.190000,-328.529999,0.000000,0.286494,-0.286565,0.646457,0.646447,2.655100,0.000000,0.000000,0.000000,1274.489990,963.500000,0.000000,467.789978,-12.360000,0.152304,0.000003,0.000003,0.988334,0.117000,0.000000,0.000000
412,False,False,0.000000,0.000000,-42.680000,948.029968,-0.190000,-328.529999,0.000000,0.293459,-0.293529,0.643322,0.643318,2.591400,0.000000,0.000000,0.000000,1278.390015,963.399963,0.000000,467.669983,-12.349999,0.152784,0.000003,0.000003,0.988260,0.117000,0.000000,0.000000
413,False,False,0.000000,0.000000,-45.419998,948.029968,-0.190000,-328.529999,0.000000,0.300224,-0.300294,0.640192,0.640189,2.529200,0.000000,0.000000,0.000000,1282.289917,963.299988,0.000000,467.549988,-12.340000,0.153264,0.000003,0.000003,0.988185,0.117000,0.000000,0.000000
414,False,False,0.000000,0.000000,-48.160000,948.029968,-0.190000,-328.529999,0.000000,0.306795,-0.306865,0.637069,0.637066,2.468500,0.000000,0.000000,0.000000,1286.189941,963.199951,0.000000,467.429993,-12.330000,0.153744,0.000003,0.000003,0.988111,0.117000,0.000000,0.000000
415,False,False,0.000000,0.000000,-50.899998,948.029968,-0.190000,-328.529999,0.000000,0.313177,-0.313247,0.633956,0.633953,2.409300,0.000000,0.000000,0.000000,1290.079956,963.099976,0.000000,467.309998,-12.320000,0.154224,0.000003,0.000003,0.988036,0.117000,0.000000,0.000000
416,False,False,0.000000,0.000000,-53.639999,948.029968,-0.190000,-328.529999,0.000000,0.319376,-0.319446,0.630851,0.630856,2.351500,0.000000,0.000000,0.000000,1293.969971,963.000000,0.000000,467.190002,-12.309999,0.154704,0.000003,0.000003,0.987961,0.117000,0.000000,0.000000
417,False,False,0.000000,0.000000,-56.379997,948.029968,-0.190000,-328.529999,0.000000,0.325396,-0.325467,0.627765,0.627773,2.295100,0.000000,0.000000,0.000000,1297.859985,962.899963,0.000000,467.069977,-12.300000,0.155185,0.000003,0.000003,0.987885,0.117000,0.000000,0.000000
418,False,False,0.000000,0.000000,-59.119999,948.029968,-0.190000,-328.529999,0.000000,0.331239,-0.331309,0.624701,0.624711,2.240000,0.000000,0.000000,0.000000,1301.750000,962.799988,0.000000,466.949982,-12.290000,0.155665,0.000003,0.000003,0.987810,0.117000,0.000000,0.000000
419,False,False,0.000000,0.000000,-61.859997,948.029968,-0.190000,-328.529999,0.000000,0.336914,-0.336985,0.621658,0.621668,2.186300,0.000000,0.000000,0.000000,1305.640015,962.699951,0.000000,466.829987,-12.280000,0.156145,0.000003,0.000003,0.987734,0.117000,0.000000,0.000000
420,False,False,0.000000,0.000000,-64.599998,948.029968,-0.190000,-328.529999,0.000000,0.342428,-0.342498,0.618637,0.618649,2.133800,0.000000,0.000000,0.000000,1309.530029,962.599976,0.000000,466.709991,-12.270000,0.156625,0.000003,0.000003,0.987658,0.117000,0.000000,0.000000
421,False,False,0.000000,0.000000,-67.339996,948.029968,-0.190000,-328.529999,0.000000,0.347785,-0.347855,0.615643,0.615651,2.082600,0.000000,0.000000,0.000000,1313.419922,962.500000,0.000000,466.589996,-12.259999,0.157105,0.000003,0.000003,0.987582,0.117000,0.000000,0.000000
422,False,False,0.000000,0.000000,-70.080002,948.029968,-0.190000,-328.529999,0.000000,0.352986,-0.353056,0.612676,0.612683,2.032600,0.000000,0.000000,0.000000,1317.309937,962.399963,0.000000,466.470001,-12.250000,0.157585,0.000003,0.000003,0.987505,0.117000,0.000000,0.000000
423,False,False,0.000000,0.000000,-72.820000,948.029968,-0.190000,-328.529999,0.000000,0.358040,-0.358111,0.609736,0.609743,1.983800,0.000000,0.000000,0.000000,1321.199951,962.299988,0.000000,466.349976,-12.240000,0.158065,0.000003,0.000003,0.987429,0.117000,0.000000,0.000000
424,False,False,0.000000,0.000000,-75.559998,948.029968,-0.190000,-328.529999,0.000000,0.362950,-0.363020,0.606828,0.606831,1.936200,0.000000,0.000000,0.000000,1325.089966,962.199951,0.000000,466.229980,-12.230000,0.158546,0.000003,0.000003,0.987352,0.117000,0.000000,0.000000
425,False,False,0.000000,0.000000,-78.299995,948.029968,-0.190000,-328.529999,0.000000,0.367719,-0.367789,0.603952,0.603950,1.889700,0.000000,0.000000,0.000000,1328.969971,962.099976,0.000000,466.109985,-12.219999,0.159026,0.000003,0.000003,0.987274,0.117000,0.000000,0.000000
426,False,False,0.000000,0.000000,-81.040001,948.029968,-0.190000,-328.529999,0.000000,0.372348,-0.372418,0.601112,0.601104,1.844400,0.000000,0.000000,0.000000,1332.849976,962.000000,0.000000,465.989990,-12.210000,0.159506,0.000003,0.000003,0.987197,0.117000,0.000000,0.000000
427,False,False,0.000000,0.000000,-83.779999,948.029968,-0.190000,-328.529999,0.000000,0.376847,-0.376917,0.598302,0.598293,1.800100,0.000000,0.000000,0.000000,1336.729980,961.899963,0.000000,465.869995,-12.200000,0.159986,0.000003,0.000003,0.987119,0.117000,0.000000,0.000000
428,False,False,0.000000,0.000000,-86.519997,948.029968,-0.190000,-328.529999,0.000000,0.381217,-0.381287,0.595525,0.595520,1.756900,0.000000,0.000000,0.000000,1340.609985,961.799988,0.000000,465.750000,-12.190000,0.160466,0.000003,0.000003,0.987041,0.117000,0.000000,0.000000
429,False,False,0.000000,0.000000,-89.259995,948.029968,-0.190000,-328.529999,0.000000,0.385462,-0.385532,0.592786,0.592780,1.714700,0.000000,0.000000,0.000000,1344.489990,961.699951,0.000000,465.629974,-12.179999,0.160946,0.000003,0.000003,0.986963,0.117000,0.000000,0.000000
430,False,False,0.000000,0.000000,-92.000000,948.029968,-0.190000,-328.529999,0.000000,0.389584,-0.389654,0.590087,0.590077,1.673600,0.000000,0.000000,0.000000,1348.369995,961.599976,0.000000,465.509979,-12.170000,0.161426,0.000003,0.000003,0.986885,0.117000,0.000000,0.000000
431,False,False,0.000000,0.000000,-94.739998,948.029968,-0.190000,-328.529999,0.000000,0.393592,-0.393662,0.587420,0.587412,1.633400,0.000000,0.000000,0.000000,1352.250000,961.500000,0.000000,465.389984,-12.160000,0.161907,0.000003,0.000003,0.986806,0.117000,0.000000,0.000000
432,False,False,0.000000,0.000000,-97.479996,948.029968,-0.190000,-328.529999,0.000000,0.397487,-0.397558,0.584789,0.584785,1.594200,0.000000,0.000000,0.000000,1356.130005,961.399963,0.000000,465.269989,-12.150000,0.162387,0.000003,0.000003,0.986727,0.117000,0.000000,0.000000
433,False,False,0.000000,0.000000,-100.220001,948.029968,-0.190000,-328.529999,0.000000,0.401269,-0.401339,0.582201,0.582195,1.555900,0.000000,0.000000,0.000000,1360.010010,961.299988,0.000000,465.149994,-12.139999,0.162867,0.000003,0.000003,0.986648,0.117000,0.000000,0.000000
434,False,False,0.000000,0.000000,-102.959999,948.029968,-0.190000,-328.529999,0.000000,0.404943,-0.405013,0.579654,0.579643,1.518600,0.000000,0.000000,0.000000,1363.890015,961.199951,0.000000,465.029999,-12.130000,0.163347,0.000003,0.000003,0.986569,0.117000,0.000000,0.000000
435,False,False,0.000000,0.000000,-105.699997,948.029968,-0.190000,-328.529999,0.000000,0.408514,-0.408585,0.577145,0.577129,1.482200,0.000000,0.000000,0.000000,1367.760010,961.099976,0.000000,464.910004,-12.120000,0.163827,0.000003,0.000003,0.986489,0.117000,0.000000,0.000000
436,False,False,0.000000,0.000000,-108.439995,948.029968,-0.190000,-328.529999,0.000000,0.411983,-0.412053,0.574673,0.574659,1.446600,0.000000,0.000000,0.000000,1371.630005,961.000000,0.000000,464.789978,-12.110000,0.164307,0.000003,0.000003,0.986409,0.117000,0.000000,0.000000
437,False,False,0.000000,0.000000,-111.180000,948.029968,-0.190000,-328.529999,0.000000,0.415355,-0.415425,0.572241,0.572226,1.411900,0.000000,0.000000,0.000000,1375.500000,960.899963,0.000000,464.669983,-12.099999,0.164787,0.000003,0.000003,0.986329,0.117000,0.000000,0.000000
438,False,False,0.000000,0.000000,-113.919998,948.029968,-0.190000,-328.529999,0.000000,0.418635,-0.418705,0.569846,0.569830,1.378000,0.000000,0.000000,0.000000,1379.369995,960.799988,0.000000,464.549988,-12.090000,0.165267,0.000003,0.000003,0.986249,0.117000,0.000000,0.000000
439,False,False,0.000000,0.000000,-116.659996,948.029968,-0.190000,-328.529999,0.000000,0.421823,-0.421894,0.567491,0.567473,1.344900,0.000000,0.000000,0.000000,1383.239990,960.699951,0.000000,464.429993,-12.080000,0.165748,0.000003,0.000003,0.986168,0.117000,0.000000,0.000000
440,False,False,0.000000,0.000000,-119.399994,948.029968,-0.190000,-328.529999,0.000000,0.424920,-0.424990,0.565175,0.565158,1.312600,0.000000,0.000000,0.000000,1387.109985,960.599976,0.000000,464.309998,-12.070000,0.166228,0.000003,0.000003,0.986087,0.117000,0.000000,0.000000
441,False,False,0.000000,0.000000,-122.139999,948.029968,-0.190000,-328.529999,0.000000,0.427930,-0.428000,0.562899,0.562882,1.281100,0.000000,0.000000,0.000000,1390.979980,960.500000,0.000000,464.190002,-12.059999,0.166708,0.000003,0.000003,0.986006,0.117000,0.000000,0.000000
442,False,False,0.000000,0.000000,-124.879997,948.029968,-0.190000,-328.529999,0.000000,0.430860,-0.430930,0.560659,0.560643,1.250300,0.000000,0.000000,0.000000,1394.849976,960.399963,0.000000,464.069977,-12.050000,0.167188,0.000003,0.000003,0.985925,0.117000,0.000000,0.000000
443,False,False,0.000000,0.000000,-127.619995,948.029968,-0.190000,-328.529999,0.000000,0.433703,-0.433773,0.558462,0.558447,1.220300,0.000000,0.000000,0.000000,1398.719971,960.299988,0.000000,463.949982,-12.040000,0.167668,0.000003,0.000003,0.985843,0.117000,0.000000,0.000000
444,False,False,0.000000,0.000000,-130.360001,948.029968,-0.190000,-328.529999,0.000000,0.436470,-0.436540,0.556299,0.556289,1.191000,0.000000,0.000000,0.000000,1402.589966,960.199951,0.000000,463.829987,-12.030000,0.168148,0.000003,0.000003,0.985762,0.117000,0.000000,0.000000
445,False,False,0.000000,0.000000,-133.099991,948.029968,-0.190000,-328.529999,0.000000,0.439162,-0.439227,0.554177,0.554169,1.162400,0.000000,0.000000,0.000000,1406.449951,960.099976,0.000000,463.709991,-12.020000,0.168628,0.000003,0.000003,0.985680,0.117000,0.000000,0.000000
446,False,False,0.000000,0.000000,-135.839996,948.029968,-0.190000,-328.529999,0.000000,0.441779,-0.441844,0.552092,0.552087,1.134500,0.000000,0.000000,0.000000,1410.309937,960.000000,0.000000,463.589996,-12.009999,0.169109,0.000003,0.000003,0.985597,0.117000,0.000000,0.000000
447,False,False,0.000000,0.000000,-138.580002,948.029968,-0.190000,-328.529999,0.000000,0.444320,-0.444385,0.550051,0.550042,1.107300,0.000000,0.000000,0.000000,1414.169922,959.899963,0.000000,463.470001,-12.000000,0.169589,0.000003,0.000003,0.985515,0.117000,0.000000,0.000000
448,False,False,0.000000,0.000000,-141.319992,948.029968,-0.190000,-328.529999,0.000000,0.446791,-0.446855,0.548047,0.548035,1.080700,0.000000,0.000000,0.000000,1418.030029,959.799988,0.000000,463.349976,-11.990000,0.170069,0.000003,0.000003,0.985432,0.117000,0.000000,0.000000
449,False,False,0.000000,0.000000,-144.059998,948.029968,-0.190000,-328.529999,0.000000,0.449197,-0.449261,0.546075,0.546066,1.054700,0.000000,0.000000,0.000000,1421.890015,959.699951,0.000000,463.229980,-11.980000,0.170549,0.000003,0.000003,0.985349,0.117000,0.000000,0.000000
450,False,False,0.000000,0.000000,-146.800003,948.029968,-0.190000,-328.529999,0.000000,0.451533,-0.451597,0.544146,0.544135,1.029400,0.000000,0.000000,0.000000,1425.750000,959.599976,0.000000,463.109985,-11.969999,0.171029,0.000003,0.000003,0.985266,0.117000,0.000000,0.000000
451,False,False,0.000000,0.000000,-149.539993,948.029968,-0.190000,-328.529999,0.000000,0.453809,-0.453874,0.542245,0.542241,1.004700,0.000000,0.000000,0.000000,1429.609985,959.500000,0.000000,462.989990,-11.960000,0.171509,0.000003,0.000003,0.985182,0.117000,0.000000,0.000000
452,False,False,0.000000,0.000000,-152.279999,948.029968,-0.190000,-328.529999,0.000000,0.456021,-0.456086,0.540389,0.540380,0.980600,0.000000,0.000000,0.000000,1433.469971,959.399963,0.000000,462.869995,-11.950000,0.171989,0.000003,0.000003,0.985099,0.117000,0.000000,0.000000
453,False,False,0.000000,0.000000,-155.019989,948.029968,-0.190000,-328.529999,0.000000,0.458174,-0.458238,0.538564,0.538556,0.957000,0.000000,0.000000,0.000000,1437.329956,959.299988,0.000000,462.750000,-11.940000,0.172470,0.000003,0.000003,0.985015,0.117000,0.000000,0.000000
454,False,False,0.000000,0.000000,-157.759995,948.029968,-0.190000,-328.529999,0.000000,0.460267,-0.460332,0.536774,0.536771,0.934000,0.000000,0.000000,0.000000,1441.189941,959.199951,0.000000,462.630005,-11.929999,0.172950,0.000003,0.000003,0.984931,0.117000,0.000000,0.000000
455,False,False,0.000000,0.000000,-160.500000,948.029968,-0.190000,-328.529999,0.000000,0.462301,-0.462365,0.535026,0.535017,0.911600,0.000000,0.000000,0.000000,1445.039917,959.099976,0.000000,462.509979,-11.920000,0.173430,0.000003,0.000003,0.984846,0.117000,0.000000,0.000000
456,False,False,0.000000,0.000000,-163.239990,948.029968,-0.190000,-328.529999,0.000000,0.464281,-0.464345,0.533306,0.533302,0.889700,0.000000,0.000000,0.000000,1448.890015,959.000000,0.000000,462.389984,-11.910000,0.173910,0.000003,0.000003,0.984761,0.117000,0.000000,0.000000
457,False,False,0.000000,0.000000,-165.979996,948.029968,-0.190000,-328.529999,0.000000,0.466207,-0.466271,0.531624,0.531619,0.868300,0.000000,0.000000,0.000000,1452.739990,958.899963,0.000000,462.269989,-11.900000,0.174390,0.000003,0.000003,0.984677,0.117000,0.000000,0.000000
458,False,False,0.000000,0.000000,-168.720001,948.029968,-0.190000,-328.529999,0.000000,0.468079,-0.468143,0.529979,0.529968,0.847400,0.000000,0.000000,0.000000,1456.589966,958.799988,0.000000,462.149994,-11.889999,0.174870,0.000003,0.000003,0.984591,0.117000,0.000000,0.000000
459,False,False,0.000000,0.000000,-171.459991,948.029968,-0.190000,-328.529999,0.000000,0.469902,-0.469967,0.528365,0.528349,0.827000,0.000000,0.000000,0.000000,1460.439941,958.699951,0.000000,462.029999,-11.880000,0.175350,0.000003,0.000003,0.984506,0.117000,0.000000,0.000000
460,False,False,0.000000,0.000000,-174.199997,948.029968,-0.190000,-328.529999,0.000000,0.471677,-0.471742,0.526784,0.526763,0.807100,0.000000,0.000000,0.000000,1464.289917,958.599976,0.000000,461.910004,-11.870000,0.175831,0.000003,0.000003,0.984420,0.117000,0.000000,0.000000
461,False,False,0.000000,0.000000,-176.940002,948.029968,-0.190000,-328.529999,0.000000,0.473403,-0.473468,0.525235,0.525210,0.787700,0.000000,0.000000,0.000000,1468.140015,958.500000,0.000000,461.789978,-11.860000,0.176311,0.000003,0.000003,0.984335,0.117000,0.000000,0.000000
462,False,False,0.000000,0.000000,-179.679993,948.029968,-0.190000,-328.529999,0.000000,0.475081,-0.475146,0.523722,0.523688,0.768800,0.000000,0.000000,0.000000,1471.989990,958.399963,0.000000,461.669983,-11.849999,0.176791,0.000003,0.000003,0.984248,0.117000,0.000000,0.000000
463,False,False,0.000000,0.000000,-182.419998,948.029968,-0.190000,-328.529999,0.000000,0.476716,-0.476780,0.522236,0.522199,0.750300,0.000000,0.000000,0.000000,1475.839966,958.299988,0.000000,461.549988,-11.840000,0.177271,0.000003,0.000003,0.984162,0.117000,0.000000,0.000000
464,False,False,0.000000,0.000000,-185.159988,948.029968,-0.190000,-328.529999,0.000000,0.478307,-0.478372,0.520778,0.520743,0.732300,0.000000,0.000000,0.000000,1479.689941,958.199951,0.000000,461.429993,-11.830000,0.177751,0.000003,0.000003,0.984075,0.117000,0.000000,0.000000
465,False,False,0.000000,0.000000,-187.899994,948.029968,-0.190000,-328.529999,0.000000,0.479855,-0.479920,0.519349,0.519319,0.714700,0.000000,0.000000,0.000000,1483.529907,958.099976,0.000000,461.309998,-11.820000,0.178231,0.000003,0.000003,0.983989,0.117000,0.000000,0.000000
466,False,False,0.000000,0.000000,-190.639999,948.029968,-0.190000,-328.529999,0.000000,0.481361,-0.481425,0.517957,0.517921,0.697500,0.000000,0.000000,0.000000,1487.369995,958.000000,0.000000,461.190002,-11.809999,0.178711,0.000003,0.000003,0.983902,0.117000,0.000000,0.000000
467,False,False,0.000000,0.000000,-193.379990,948.029968,-0.190000,-328.529999,0.000000,0.482828,-0.482893,0.516586,0.516556,0.680700,0.000000,0.000000,0.000000,1491.209961,957.899963,0.000000,461.069977,-11.800000,0.179192,0.000003,0.000003,0.983814,0.117000,0.000000,0.000000
468,False,False,0.000000,0.000000,-196.119995,948.029968,-0.190000,-328.529999,0.000000,0.484258,-0.484322,0.515244,0.515218,0.664300,0.000000,0.000000,0.000000,1495.049927,957.799988,0.000000,460.949982,-11.790000,0.179672,0.000003,0.000003,0.983727,0.117000,0.000000,0.000000
469,False,False,0.000000,0.000000,-198.860001,948.029968,-0.190000,-328.529999,0.000000,0.485649,-0.485714,0.513931,0.513907,0.648300,0.000000,0.000000,0.000000,1498.890015,957.699951,0.000000,460.829987,-11.780000,0.180152,0.000003,0.000003,0.983639,0.117000,0.000000,0.000000
470,False,False,0.000000,0.000000,-201.599991,948.029968,-0.190000,-328.529999,0.000000,0.487004,-0.487068,0.512649,0.512624,0.632700,0.000000,0.000000,0.000000,1502.729980,957.599976,0.000000,460.709991,-11.770000,0.180632,0.000003,0.000003,0.983551,0.117000,0.000000,0.000000
471,False,False,0.000000,0.000000,-204.339996,948.029968,-0.190000,-328.529999,0.000000,0.488320,-0.488385,0.511398,0.511367,0.617500,0.000000,0.000000,0.000000,1506.569946,957.500000,0.000000,460.589996,-11.759999,0.181112,0.000003,0.000003,0.983462,0.117000,0.000000,0.000000
472,False,False,0.000000,0.000000,-207.080002,948.029968,-0.190000,-328.529999,0.000000,0.489604,-0.489669,0.510170,0.510137,0.602600,0.000000,0.000000,0.000000,1510.409912,957.399963,0.000000,460.470001,-11.750000,0.181592,0.000003,0.000003,0.983374,0.117000,0.000000,0.000000
473,False,False,0.000000,0.000000,-209.819992,948.029968,-0.190000,-328.529999,0.000000,0.490850,-0.490915,0.508975,0.508933,0.588100,0.000000,0.000000,0.000000,1514.250000,957.299988,0.000000,460.349976,-11.740000,0.182072,0.000003,0.000003,0.983285,0.117000,0.000000,0.000000
474,False,False,0.000000,0.000000,-212.559998,948.029968,-0.190000,-328.529999,0.000000,0.492064,-0.492129,0.507804,0.507757,0.574000,0.000000,0.000000,0.000000,1518.089966,957.199951,0.000000,460.229980,-11.730000,0.182553,0.000003,0.000003,0.983196,0.117000,0.000000,0.000000
475,False,False,0.000000,0.000000,-215.299988,948.029968,-0.190000,-328.529999,0.000000,0.493245,-0.493310,0.506658,0.506608,0.560200,0.000000,0.000000,0.000000,1521.919922,957.099976,0.000000,460.109985,-11.719999,0.183033,0.000003,0.000003,0.983107,0.117000,0.000000,0.000000
476,False,False,0.000000,0.000000,-218.039993,948.029968,-0.190000,-328.529999,0.000000,0.494400,-0.494465,0.505532,0.505481,0.546700,0.000000,0.000000,0.000000,1525.750000,957.000000,0.000000,459.989990,-11.710000,0.183513,0.000003,0.000003,0.983017,0.117000,0.000000,0.000000
477,False,False,0.000000,0.000000,-220.779999,948.029968,-0.190000,-328.529999,0.000000,0.495522,-0.495587,0.504432,0.504380,0.533500,0.000000,0.000000,0.000000,1529.579956,956.899963,0.000000,459.869995,-11.700000,0.183993,0.000003,0.000003,0.982928,0.117000,0.000000,0.000000
478,False,False,0.000000,0.000000,-223.519989,948.029968,-0.190000,-328.529999,0.000000,0.496617,-0.496682,0.503355,0.503301,0.520700,0.000000,0.000000,0.000000,1533.409912,956.799988,0.000000,459.750000,-11.690000,0.184473,0.000003,0.000003,0.982837,0.117000,0.000000,0.000000
479,False,False,0.000000,0.000000,-226.259995,948.029968,-0.190000,-328.529999,0.000000,0.497680,-0.497745,0.502305,0.502249,0.508200,0.000000,0.000000,0.000000,1537.239990,956.699951,0.000000,459.630005,-11.679999,0.184953,0.000003,0.000003,0.982747,0.117000,0.000000,0.000000
480,False,False,0.000000,0.000000,-229.000000,948.029968,-0.190000,-328.529999,0.000000,0.498716,-0.498780,0.501278,0.501219,0.496000,0.000000,0.000000,0.000000,1541.069946,956.599976,0.000000,459.509979,-11.670000,0.185433,0.000003,0.000003,0.982657,0.117000,0.000000,0.000000
481,False,False,0.000000,0.000000,-231.739990,948.029968,-0.190000,-328.529999,0.000000,0.499725,-0.499789,0.500276,0.500210,0.484100,0.000000,0.000000,0.000000,1544.900024,956.500000,0.000000,459.389984,-11.660000,0.185913,0.000003,0.000003,0.982566,0.117000,0.000000,0.000000
482,False,False,0.000000,0.000000,-234.479996,948.029968,-0.190000,-328.529999,0.000000,-0.500706,0.500775,-0.499293,-0.499223,0.472400,0.000000,0.000000,0.000000,1548.729980,956.399963,0.000000,459.269989,-11.650000,0.186394,0.000003,0.000003,0.982475,0.117000,0.000000,0.000000
483,False,False,0.000000,0.000000,-237.220001,948.029968,-0.190000,-328.529999,0.000000,-0.501667,0.501732,-0.498327,-0.498263,0.461000,0.000000,0.000000,0.000000,1552.559937,956.299988,0.000000,459.149994,-11.639999,0.186874,0.000003,0.000003,0.982384,0.117000,0.000000,0.000000
484,False,False,0.000000,0.000000,-239.959991,948.029968,-0.190000,-328.529999,0.000000,-0.502600,0.502670,-0.497383,-0.497319,0.449900,0.000000,0.000000,0.000000,1556.390015,956.199951,0.000000,459.029999,-11.630000,0.187354,0.000003,0.000003,0.982292,0.117000,0.000000,0.000000
485,False,False,0.000000,0.000000,-242.699997,948.029968,-0.190000,-328.529999,0.000000,-0.503506,0.503586,-0.496461,-0.496396,0.439100,0.000000,0.000000,0.000000,1560.209961,956.099976,0.000000,458.910004,-11.620000,0.187834,0.000003,0.000003,0.982201,0.117000,0.000000,0.000000
486,False,False,0.000000,0.000000,-245.439987,948.029968,-0.190000,-328.529999,0.000000,-0.504391,0.504475,-0.495560,-0.495495,0.428500,0.000000,0.000000,0.000000,1564.029907,956.000000,0.000000,458.789978,-11.610000,0.188314,0.000003,0.000003,0.982109,0.117000,0.000000,0.000000
487,False,False,0.000000,0.000000,-248.179993,948.029968,-0.190000,-328.529999,0.000000,-0.505254,0.505336,-0.494680,-0.494616,0.418200,0.000000,0.000000,0.000000,1567.849976,955.899963,0.000000,458.669983,-11.599999,0.188794,0.000003,0.000003,0.982017,0.117000,0.000000,0.000000
488,False,False,0.000000,0.000000,-250.919998,948.029968,-0.190000,-328.529999,0.000000,-0.506096,0.506171,-0.493823,-0.493758,0.408100,0.000000,0.000000,0.000000,1571.669922,955.799988,0.000000,458.549988,-11.590000,0.189274,0.000003,0.000003,0.981924,0.117000,0.000000,0.000000
489,False,False,0.000000,0.000000,-253.659988,948.029968,-0.190000,-328.529999,0.000000,-0.506916,0.506990,-0.492981,-0.492916,0.398300,0.000000,0.000000,0.000000,1575.489990,955.699951,0.000000,458.429993,-11.580000,0.189755,0.000003,0.000003,0.981831,0.117000,0.000000,0.000000
490,False,False,0.000000,0.000000,-256.399994,948.029968,-0.190000,-328.529999,0.000000,-0.507714,0.507784,-0.492161,-0.492096,0.388700,0.000000,0.000000,0.000000,1579.309937,955.599976,0.000000,458.309998,-11.570000,0.190235,0.000003,0.000003,0.981739,0.117000,0.000000,0.000000
491,False,False,0.000000,0.000000,-259.139984,948.029968,-0.190000,-328.529999,0.000000,-0.508491,0.508563,-0.491357,-0.491293,0.379300,0.000000,0.000000,0.000000,1583.130005,955.500000,0.000000,458.190002,-11.559999,0.190715,0.000003,0.000003,0.981645,0.117000,0.000000,0.000000
492,False,False,0.000000,0.000000,-261.880005,948.029968,-0.190000,-328.529999,0.000000,-0.509246,0.509327,-0.490570,-0.490505,0.370200,0.000000,0.000000,0.000000,1586.949951,955.399963,0.000000,458.069977,-11.550000,0.191195,0.000003,0.000003,0.981552,0.117000,0.000000,0.000000
493,False,False,0.000000,0.000000,-264.619995,948.029968,-0.190000,-328.529999,0.000000,-0.509986,0.510062,-0.489803,-0.489739,0.361300,0.000000,0.000000,0.000000,1590.770020,955.299988,0.000000,457.949982,-11.540000,0.191675,0.000003,0.000003,0.981458,0.117000,0.000000,0.000000
494,False,False,0.000000,0.000000,-267.359985,948.029968,-0.190000,-328.529999,0.000000,-0.510703,0.510782,-0.489054,-0.488989,0.352600,0.000000,0.000000,0.000000,1594.589966,955.199951,0.000000,457.829987,-11.530000,0.192155,0.000003,0.000003,0.981364,0.117000,0.000000,0.000000
495,False,False,0.000000,0.000000,-270.100006,948.029968,-0.190000,-328.529999,0.000000,-0.511404,0.511484,-0.488320,-0.488255,0.344100,0.000000,0.000000,0.000000,1598.400024,955.099976,0.000000,457.709991,-11.520000,0.192635,0.000003,0.000003,0.981270,0.117000,0.000000,0.000000
496,False,False,0.000000,0.000000,-272.839996,948.029968,-0.190000,-328.529999,0.000000,-0.512090,0.512167,-0.487602,-0.487538,0.335800,0.000000,0.000000,0.000000,1602.209961,955.000000,0.000000,457.589996,-11.509999,0.193116,0.000003,0.000003,0.981176,0.117000,0.000000,0.000000
497,False,False,0.000000,0.000000,-275.579987,948.029968,-0.190000,-328.529999,0.000000,-0.512753,0.512837,-0.486901,-0.486836,0.327700,0.000000,0.000000,0.000000,1606.020020,954.899963,0.000000,457.470001,-11.500000,0.193596,0.000003,0.000003,0.981081,0.117000,0.000000,0.000000
498,False,False,0.000000,0.000000,-278.320007,948.029968,-0.190000,-328.529999,0.000000,-0.513400,0.513489,-0.486216,-0.486151,0.319800,0.000000,0.000000,0.000000,1609.829956,954.799988,0.000000,457.349976,-11.490000,0.194076,0.000003,0.000003,0.980986,0.117000,0.000000,0.000000
